time,prediction,prediction_tau,idle,transmit
1,7,23,0.00407659,-0.0125725
1,7,24,0.00749009,-0.038111
1,7,25,0.00504503,-0.0166553
1,8,0,-0.0381029,-0.110995
1,8,1,-0.0316693,-0.0707642
1,8,2,-0.0288229,-0.0669621
1,8,3,-0.0287985,-0.112491
1,8,4,-0.0238323,-0.0830205
1,8,5,-0.0202995,-0.16848
1,8,6,-0.018084,-0.123236
1,8,7,-0.0139792,-0.0882033
1,8,8,-0.0105682,-0.128062
1,8,9,-0.00704618,-0.0691309
1,8,10,-0.00278802,-0.092764
1,8,11,-0.000106857,-0.13832
1,8,12,0.0038642,-0.127041
1,8,13,0.00678904,-0.0996526
1,8,14,0.0103891,-0.157416
1,8,15,0.0105513,-0.129397
1,8,16,0.0154901,-0.105421
1,8,17,0.0183031,-0.161088
1,8,18,0.0142838,-0.0687151
1,8,19,0.0204176,-0.110577
1,8,20,0.00805789,-0.0470095
1,8,21,0.0112305,-0.0291775
1,8,22,0.00665967,-0.023093
1,8,23,0.00728643,-0.0546299
1,8,24,0,0
1,8,25,0,0
1,9,0,-0.0393569,-0.108688
1,9,1,-0.0308248,-0.0368156
1,9,2,-0.029135,-0.0171968
1,9,3,-0.0250353,-0.15272
1,9,4,-0.0227496,-0.0849084
1,9,5,-0.0203335,-0.0922013
1,9,6,-0.0179903,-0.0648008
1,9,7,-0.013317,-0.0834701
1,9,8,-0.00950397,-0.0449023
1,9,9,-0.00674516,-0.0962027
1,9,10,-0.00390162,-0.114419
1,9,11,0.00102149,-0.0950408
1,9,12,0.00342064,-0.140782
1,9,13,0.00678374,-0.0408649
1,9,14,0.010498,-0.100263
1,9,15,0.0142035,-0.105671
1,9,16,0.016414,-0.0631002
1,9,17,0.0188576,-0.0694579
1,9,18,0.0191687,-0.0391382
1,9,19,0.0216813,-0.0672591
1,9,20,0.015971,-0.0528056
1,9,21,0.012558,-0.0351908
1,9,22,0.0069061,-0.00555317
1,9,23,0.00426073,-0.00543117
1,9,24,0.00440344,0.00300135
1,9,25,0.00895763,-0.00823432
1,10,0,-0.0331727,-0.0104851
1,10,1,-0.0224107,-0.049585
1,10,2,-0.0282872,-0.0393148
1,10,3,-0.0230906,-0.0415583
1,10,4,-0.0226657,-0.0373729
1,10,5,-0.0207984,-0.0166579
1,10,6,-0.0163325,-0.0614302
1,10,7,-0.0137049,-0.00706854
1,10,8,-0.00909052,-0.0088219
1,10,9,-0.00646174,-0.021283
1,10,10,-0.00308801,-0.0256645
1,10,11,0.00059516,-0.0391558
1,10,12,0.00371,-0.057137
1,10,13,0.00716046,-0.00409453
1,10,14,0.0107096,-0.040161
1,10,15,0.0144316,0.0030236
1,10,16,0.0170474,0.000828897
1,10,17,0.0190238,-0.0067829
1,10,18,0.0175332,-0.0024719
1,10,19,0.0181877,-0.0471505
1,10,20,0.0213088,-0.0430014
1,10,21,0.0170699,-0.0124454
1,10,22,0.00929896,-0.0157232
1,10,23,0.0105959,0.0258621
1,10,24,0.00813471,-0.0156334
1,10,25,0.0139083,-0.00934902
1,11,0,-0.0298685,0.0280189
1,11,1,-0.0206121,-0.0473374
1,11,2,-0.0230391,0.0340447
1,11,3,-0.0195064,0.0295165
1,11,4,-0.0223459,0.0056577
1,11,5,-0.0176837,0.0470608
1,11,6,-0.017028,0.0251882
1,11,7,-0.0134531,-0.00844804
1,11,8,-0.00939474,0.0149932
1,11,9,-0.00729252,0.0715617
1,11,10,-0.00275423,0.0408884
1,11,11,0.00156076,0.00542916
1,11,12,0.00444341,0.000505798
1,11,13,0.00840191,0.00871045
1,11,14,0.0111064,0.0160568
1,11,15,0.0134788,-0.0315455
1,11,16,0.0178113,-0.0339662
1,11,17,0.0190379,-0.0256749
1,11,18,0.0195842,0.00740554
1,11,19,0.0180073,0.0194964
1,11,20,0.0223024,-0.053279
1,11,21,0.0132492,0.00581892
1,11,22,0.0169883,-0.00435504
1,11,23,0.0107155,0.0259289
1,11,24,0.00798634,0.0218732
1,11,25,0.0213771,0.0372841
1,12,0,-0.0321073,0.0362255
1,12,1,-0.0116153,0.00585016
1,12,2,-0.0211564,-0.0233382
1,12,3,-0.02089,0.0033251
1,12,4,-0.0180426,0.0124278
1,12,5,-0.017473,0.0146874
1,12,6,-0.0169198,0.0608536
1,12,7,-0.0126024,-0.0220962
1,12,8,-0.0101734,0.0198457
1,12,9,-0.00559872,0.0235067
1,12,10,-0.00290971,-0.0117784
1,12,11,-1.09719e-06,0.0313912
1,12,12,0.00454186,0.0587998
1,12,13,0.00683705,0.0343544
1,12,14,0.0107502,0.0634913
1,12,15,0.0137131,0.0336346
1,12,16,0.0151889,0.0246814
1,12,17,0.0180885,0.00860179
1,12,18,0.0215913,0.0558386
1,12,19,0.0183693,0.0486518
1,12,20,0.0234395,0.0108354
1,12,21,0.0159193,0.000532722
1,12,22,0.0169428,0.00605503
1,12,23,0.0107086,0.0275337
1,12,24,0.00456297,8.84267e-05
1,12,25,0.00464744,0.0179364
1,13,0,-0.0276195,0.013373
1,13,1,-0.0128595,0.0192696
1,13,2,-0.0180398,0.00946554
1,13,3,-0.0143958,-0.0118997
1,13,4,-0.014353,0.0545162
1,13,5,-0.0129364,0.022158
1,13,6,-0.0139417,0.0438005
1,13,7,-0.0140083,0.036297
1,13,8,-0.00969959,0.0814663
1,13,9,-0.0065225,0.0271914
1,13,10,-0.00240768,0.0113757
1,13,11,0.000356273,0.0867031
1,13,12,0.00369733,0.0699469
1,13,13,0.00700052,0.0529852
1,13,14,0.0109431,0.0838873
1,13,15,0.0142198,0.0842885
1,13,16,0.0169973,0.0796886
1,13,17,0.0201831,0.0515671
1,13,18,0.0217466,0.0830325
1,13,19,0.021359,0.0835223
1,13,20,0.0178897,0.0234343
1,13,21,0.018563,0.0560261
1,13,22,0.00340934,0.00699887
1,13,23,0.0102867,0.0404588
1,13,24,0.00735525,0.022175
1,13,25,0.013038,0.0228975
1,14,0,-0.0233728,0.0325875
1,14,1,-0.00881134,0.0392976
1,14,2,-0.0146163,0.0481619
1,14,3,-0.0166851,0.0474286
1,14,4,-0.0139033,0.00534281
1,14,5,-0.0170056,0.0366852
1,14,6,-0.015834,0.117977
1,14,7,-0.0128385,0.0981612
1,14,8,-0.0102954,0.0846005
1,14,9,-0.00719156,0.0753851
1,14,10,-0.00293884,0.0971001
1,14,11,-0.000575143,0.0745172
1,14,12,0.00370519,0.087538
1,14,13,0.00711705,0.0436663
1,14,14,0.00981099,0.051435
1,14,15,0.0134032,0.0813958
1,14,16,0.0178316,0.0720202
1,14,17,0.0202913,0.0728901
1,14,18,0.0238426,0.0471337
1,14,19,0.0250591,0.0534999
1,14,20,0.0254581,0.0730878
1,14,21,0.0215418,0.0648622
1,14,22,0.0248621,0.0515083
1,14,23,0.010461,-0.00116812
1,14,24,0.0145394,0.00808305
1,14,25,0.00485197,-0.00637004
1,15,0,-0.00668127,0.0311093
1,15,1,-0.0134968,0.0627237
1,15,2,-0.00988967,0.0580678
1,15,3,-0.0106061,-0.00578849
1,15,4,-0.0136708,0.046404
1,15,5,-0.0122599,0.12018
1,15,6,-0.0115062,0.0850861
1,15,7,-0.0110274,0.138879
1,15,8,-0.00931342,0.135302
1,15,9,-0.00561483,0.0826899
1,15,10,-0.00248885,0.10385
1,15,11,0.000563252,0.130105
1,15,12,0.0036427,0.169768
1,15,13,0.0079863,0.100824
1,15,14,0.0100504,0.145455
1,15,15,0.0148124,0.114638
1,15,16,0.0171203,0.117021
1,15,17,0.0202229,0.132945
1,15,18,0.0253421,0.113147
1,15,19,0.0248857,0.112773
1,15,20,0.0257245,0.0800765
1,15,21,0.019399,0.118189
1,15,22,0.0172363,0.0834979
1,15,23,0.0167442,0.0358214
1,15,24,0.00814824,0.0198661
1,15,25,0.0137583,0.0739392
1,16,0,-0.00984691,0.027113
1,16,1,-0.00317727,0.00372581
1,16,2,-0.00278447,0.0272658
1,16,3,-0.00722667,0.0428647
1,16,4,-0.00638257,-0.00302571
1,16,5,-0.0103379,0.0731268
1,16,6,-0.0115057,0.0973112
1,16,7,-0.00902125,0.0890423
1,16,8,-0.00695127,0.0683114
1,16,9,-0.00433027,0.05764
1,16,10,-0.00357338,0.131438
1,16,11,-0.000854049,0.133617
1,16,12,0.00257969,0.11253
1,16,13,0.0054542,0.17379
1,16,14,0.00941751,0.117658
1,16,15,0.0123039,0.162006
1,16,16,0.0151517,0.157199
1,16,17,0.0174086,0.0877972
1,16,18,0.0112038,0.096673
1,16,19,0.0182743,0.0615477
1,16,20,0.0117179,0.0873957
1,16,21,0.0129913,0.0636615
1,16,22,0.0139359,0.0326411
1,16,23,0,0
1,16,24,0.00770679,0.0372235
1,16,25,0,0
1,17,0,-0.00359056,0.0449744
1,17,1,-0.00591429,0.0228888
1,17,2,-0.00300506,0.0285995
1,17,3,-0.00256669,0.0209129
1,17,4,-0.0106808,0.0894156
1,17,5,-0.0107378,0.110702
1,17,6,-0.00439153,0.091467
1,17,7,-0.00572805,0.0778176
1,17,8,-0.00619889,0.0644399
1,17,9,-0.00581782,0.1687
1,17,10,-0.00265584,0.114633
1,17,11,0.000300289,0.167294
1,17,12,0.00144894,0.140574
1,17,13,0.00355774,0.134524
1,17,14,0.00616648,0.135046
1,17,15,0.00738732,0.102108
1,17,16,0.0128549,0.162185
1,17,17,0.0118493,0.118663
1,17,18,0.00969717,0.0338231
1,17,19,0.00464318,0.0221945
1,17,20,0.0136064,0.0979938
1,17,21,0.0150468,0.0623327
1,17,22,0.00695282,0.0324824
1,17,23,0.0107351,0.0627262
1,17,24,0.00439949,0.0179244
1,17,25,0.0161596,0.0214125
1,18,0,0,0
1,18,1,0,0
1,18,2,-0.00264204,0.0188171
1,18,3,-0.00271336,0.0177629
1,18,4,-0.00240724,0.0261388
1,18,5,-0.0021764,0.00766144
1,18,6,-0.00321514,0.0546163
1,18,7,-0.00253377,0.0830731
1,18,8,-0.00354973,0.076753
1,18,9,-0.00185925,0.0571935
1,18,10,-0.00231746,0.131888
1,18,11,8.99532e-06,0.0950887
1,18,12,0.00130202,0.127754
1,18,13,0.00331462,0.119057
1,18,14,0.00377582,0.0970498
1,18,15,0.00129006,0.0399517
1,18,16,0.00672498,0.0980429
1,18,17,0.00984307,0.157095
1,18,18,0.00895368,0.130738
1,18,19,0.00239607,0.00897403
1,18,20,0.00520136,0.0591077
1,18,21,0,0
1,18,22,0.00657237,0.0439758
1,18,23,0.00397457,0.018014
1,18,24,0,0
1,18,25,0,0
1,19,0,0,0
1,19,1,0,0
1,19,2,0,0
1,19,3,0,0
1,19,4,0,0
1,19,5,-0.00341227,0.0576155
1,19,6,0,0
1,19,7,-0.00165617,0.0370525
1,19,8,-0.00105232,0.0202679
1,19,9,-0.00158907,0.0305716
1,19,10,-0.00129852,0.0796548
1,19,11,-4.64897e-05,0.113976
1,19,12,0.000677391,0.0371331
1,19,13,0.00109557,0.0412162
1,19,14,0.0030889,0.10656
1,19,15,0.00362416,0.0458358
1,19,16,0.00292732,0.0380819
1,19,17,0.00703908,0.109475
1,19,18,0.00257562,0.0517561
1,19,19,0.00238686,0.0182726
1,19,20,0.00520529,0.0167563
1,19,21,0.00292613,0.0221553
1,19,22,0,0
1,19,23,0.00387591,0.0235494
1,19,24,0,0
1,19,25,0,0
1,20,0,0,0
1,20,1,0,0
1,20,2,0,0
1,20,3,0,0
1,20,4,0,0
1,20,5,0,0
1,20,6,0,0
1,20,7,0,0
1,20,8,0,0
1,20,9,0,0
1,20,10,-0.000636588,-0.00709559
1,20,11,-0.000375534,0.0493437
1,20,12,0,0
1,20,13,0,0
1,20,14,0,0
1,20,15,0.0015874,0.0377658
1,20,16,0,0
1,20,17,0,0
1,20,18,0,0
1,20,19,0,0
1,20,20,0,0
1,20,21,0,0
1,20,22,0,0
1,20,23,0,0
1,20,24,0,0
1,20,25,0,0
1,21,0,0,0
1,21,1,0,0
1,21,2,0,0
1,21,3,-0.00265626,0.0249289
1,21,4,0,0
1,21,5,0,0
1,21,6,0,0
1,21,7,0,0
1,21,8,-0.000564817,0.0273627
1,21,9,0,0
1,21,10,0,0
1,21,11,0,0
1,21,12,0,0
1,21,13,0.000557753,0.0223128
1,21,14,0,0
1,21,15,0,0
1,21,16,0,0
1,21,17,0,0
1,21,18,0.00203693,0.0019394
1,21,19,0,0
1,21,20,0,0
1,21,21,0.00291906,0.0264667
1,21,22,0,0
1,21,23,0,0
1,21,24,0,0
1,21,25,0,0
1,22,0,0,0
1,22,1,0,0
1,22,2,0,0
1,22,3,0,0
1,22,4,0,0
1,22,5,0,0
1,22,6,0,0
1,22,7,0,0
1,22,8,0,0
1,22,9,0,0
1,22,10,0,0
1,22,11,0,0
1,22,12,0,0
1,22,13,0,0
1,22,14,0,0
1,22,15,0,0
1,22,16,0,0
1,22,17,0,0
1,22,18,0,0
1,22,19,0,0
1,22,20,0.00262399,0.0198165
1,22,21,0,0
1,22,22,0,0
1,22,23,0,0
1,22,24,0,0
1,22,25,0,0
1,23,0,0,0
1,23,1,0,0
1,23,2,0,0
1,23,3,0,0
1,23,4,0,0
1,23,5,0,0
1,23,6,0,0
1,23,7,0,0
1,23,8,0,0
1,23,9,0,0
1,23,10,0,0
1,23,11,0,0
1,23,12,0,0
1,23,13,0,0
1,23,14,0,0
1,23,15,0,0
1,23,16,0,0
1,23,17,0,0
1,23,18,0,0
1,23,19,0,0
1,23,20,0,0
1,23,21,0,0
1,23,22,0,0
1,23,23,0,0
1,23,24,0,0
1,23,25,0,0
1,24,0,0,0
1,24,1,0,0
1,24,2,0,0
1,24,3,0,0
1,24,4,0,0
1,24,5,0,0
1,24,6,0,0
1,24,7,0,0
1,24,8,0,0
1,24,9,0,0
1,24,10,0,0
1,24,11,0,0
1,24,12,0,0
1,24,13,0,0
1,24,14,0,0
1,24,15,0,0
1,24,16,0,0
1,24,17,0,0
1,24,18,0,0
1,24,19,0,0
1,24,20,0,0
1,24,21,0,0
1,24,22,0,0
1,24,23,0,0
1,24,24,0,0
1,24,25,0,0
1,25,0,0,0
1,25,1,0,0
1,25,2,0,0
1,25,3,0,0
1,25,4,0,0
1,25,5,0,0
1,25,6,0,0
1,25,7,0,0
1,25,8,0,0
1,25,9,0,0
1,25,10,0,0
1,25,11,0,0
1,25,12,0,0
1,25,13,0,0
1,25,14,0,0
1,25,15,0,0
1,25,16,0,0
1,25,17,0,0
1,25,18,0,0
1,25,19,0,0
1,25,20,0,0
1,25,21,0,0
1,25,22,0,0
1,25,23,0,0
1,25,24,0,0
1,25,25,0,0
2,0,0,0,0
2,0,1,0,0
2,0,2,0,0
2,0,3,0,0
2,0,4,0,0
2,0,5,0,0
2,0,6,0,0
2,0,7,0,0
2,0,8,0,0
2,0,9,0,0
2,0,10,0,0
2,0,11,0,0
2,0,12,0,0
2,0,13,0,0
2,0,14,0,0
2,0,15,0,0
2,0,16,0,0
2,0,17,0,0
2,0,18,0,0
2,0,19,0,0
2,0,20,0,0
2,0,21,0,0
2,0,22,0,0
2,0,23,0,0
2,0,24,0,0
2,0,25,0,0
2,1,0,-0.0207978,-0.176661
2,1,1,-0.00706954,-0.0678644
2,1,2,-0.00408887,-0.0376312
2,1,3,-0.00210227,-0.0338658
2,1,4,-0.00607729,-0.124743
2,1,5,-0.00116932,-0.0245416
2,1,6,-0.00325381,-0.113955
2,1,7,-0.00326392,-0.136473
2,1,8,-0.000840142,-0.135075
2,1,9,-0.000226049,-0.0412377
2,1,10,0.000371579,-0.0404838
2,1,11,0.000988435,-0.0746021
2,1,12,1.91e-06,-0.0329733
2,1,13,0.00112615,-0.0544627
2,1,14,0,0
2,1,15,0.00205742,-0.0254483
2,1,16,0.00205708,-0.029488
2,1,17,0,0
2,1,18,0,0
2,1,19,0,0
2,1,20,0,0
2,1,21,1e-06,-0.0288558
2,1,22,0,0
2,1,23,0.00438881,-0.022244
2,1,24,0,0
2,1,25,0,0
2,2,0,-0.0215742,-0.204696
2,2,1,-0.0121294,-0.132567
2,2,2,-0.0141657,-0.150495
2,2,3,-0.00827601,-0.107153
2,2,4,-0.01082,-0.17206
2,2,5,-0.00585633,-0.154935
2,2,6,-0.00642688,-0.167912
2,2,7,-0.00382267,-0.175171
2,2,8,-0.00142914,-0.125769
2,2,9,-0.000495553,-0.0538475
2,2,10,0.00149341,-0.130014
2,2,11,0.00140325,-0.141177
2,2,12,0.00294236,-0.0216432
2,2,13,0.00309824,-0.0899232
2,2,14,1.91e-06,-0.0354512
2,2,15,0.00190965,-0.0133888
2,2,16,0.00437839,-0.0613992
2,2,17,0.00229854,-0.0439536
2,2,18,0.00532685,-0.0498517
2,2,19,0,0
2,2,20,0,0
2,2,21,0,0
2,2,22,0,0
2,2,23,0,0
2,2,24,0,0
2,2,25,0.00533409,-0.00692954
2,3,0,-0.0269282,-0.207603
2,3,1,-0.013282,-0.15693
2,3,2,-0.0146615,-0.140534
2,3,3,-0.0166511,-0.186645
2,3,4,-0.0112198,-0.189084
2,3,5,-0.0127555,-0.138115
2,3,6,-0.00964864,-0.232062
2,3,7,-0.0057728,-0.15929
2,3,8,-0.00196716,-0.150428
2,3,9,-2.19842e-05,-0.147168
2,3,10,0.00132716,-0.142158
2,3,11,0.00349423,-0.0827986
2,3,12,0.00427361,-0.156721
2,3,13,0.00812962,-0.114738
2,3,14,0.00641517,-0.0634632
2,3,15,0.00666339,-0.0792836
2,3,16,0.00229344,-0.020294
2,3,17,0.00679313,-0.0719766
2,3,18,0.00283715,-0.0204195
2,3,19,0.00646629,-0.0315166
2,3,20,0.00316909,-0.0571101
2,3,21,0,0
2,3,22,0,0
2,3,23,0,0
2,3,24,0,0
2,3,25,1e-06,-0.0287008
2,4,0,-0.0225448,-0.208926
2,4,1,-0.0217467,-0.150445
2,4,2,-0.0141384,-0.0905497
2,4,3,-0.0172784,-0.165543
2,4,4,-0.0127501,-0.17692
2,4,5,-0.00909436,-0.122424
2,4,6,-0.00996259,-0.175277
2,4,7,-0.00711756,-0.17366
2,4,8,-0.00299801,-0.146846
2,4,9,-0.00115383,-0.220769
2,4,10,0.00205134,-0.143335
2,4,11,0.0044203,-0.172687
2,4,12,0.00494448,-0.101335
2,4,13,0.00912806,-0.112956
2,4,14,0.0100775,-0.166549
2,4,15,0.0118026,-0.130832
2,4,16,0.0119065,-0.0778155
2,4,17,0.00848072,-0.0739015
2,4,18,0.00292059,-0.0138451
2,4,19,0.00292178,-0.0219491
2,4,20,0.00670033,-0.0114606
2,4,21,0.00372193,-0.0106927
2,4,22,0,0
2,4,23,0,0
2,4,24,1e-06,-0.0133988
2,4,25,0,0
2,5,0,-0.0295933,-0.172073
2,5,1,-0.00808049,-0.0611628
2,5,2,-0.0148756,-0.0741088
2,5,3,-0.0104045,-0.0928025
2,5,4,-0.0158816,-0.108807
2,5,5,-0.0112775,-0.150133
2,5,6,-0.00784494,-0.156517
2,5,7,-0.00636715,-0.119751
2,5,8,-0.00398755,-0.138325
2,5,9,-0.000829217,-0.202007
2,5,10,0.00343877,-0.138022
2,5,11,0.00491096,-0.143158
2,5,12,0.0077635,-0.151063
2,5,13,0.00837262,-0.14432
2,5,14,0.012619,-0.0899831
2,5,15,0.00984743,-0.075209
2,5,16,0.013981,-0.0790277
2,5,17,0.00848096,-0.0301125
2,5,18,0.0135374,-0.06965
2,5,19,0.00888822,-0.0422022
2,5,20,0.00622497,-0.029718
2,5,21,0.0100464,-0.0548811
2,5,22,0.00775098,-0.0133282
2,5,23,0,0
2,5,24,0,0
2,5,25,0,0
2,6,0,-0.0172531,-0.124624
2,6,1,-0.0120902,-0.0767291
2,6,2,-0.0185714,-0.0917201
2,6,3,-0.0188214,-0.125041
2,6,4,-0.0148544,-0.147939
2,6,5,-0.0111614,-0.126787
2,6,6,-0.0108929,-0.106035
2,6,7,-0.00691495,-0.146043
2,6,8,-0.0028649,-0.122598
2,6,9,-0.000312848,-0.105448
2,6,10,0.00176054,-0.101896
2,6,11,0.00466444,-0.111227
2,6,12,0.00852816,-0.0877665
2,6,13,0.0104034,-0.147901
2,6,14,0.0112914,-0.0692588
2,6,15,0.0118957,-0.0994215
2,6,16,0.013472,-0.104291
2,6,17,0.0148523,-0.057284
2,6,18,0.0127859,-0.0231501
2,6,19,0.00341873,-0.0162135
2,6,20,0.00314842,-0.017318
2,6,21,0.00404397,-0.0305325
2,6,22,0.00392321,-0.0172651
2,6,23,0.00415486,-0.00574788
2,6,24,0,0
2,6,25,0,0
2,7,0,-0.0170278,-0.0575349
2,7,1,-0.01635,-0.0850121
2,7,2,-0.0175184,-0.0811779
2,7,3,-0.0162134,-0.108928
2,7,4,-0.0114479,-0.129173
2,7,5,-0.00967568,-0.0712977
2,7,6,-0.007805,-0.0773618
2,7,7,-0.00689518,-0.113744
2,7,8,-0.00350677,-0.0435391
2,7,9,-0.000452846,-0.0549159
2,7,10,0.00192359,-0.101851
2,7,11,0.00434419,-0.157076
2,7,12,0.00626858,-0.095678
2,7,13,0.00817896,-0.122423
2,7,14,0.0132976,-0.0753981
2,7,15,0.0142328,-0.119218
2,7,16,0.0124181,-0.0524549
2,7,17,0.0154958,-0.036705
2,7,18,0.0108682,-0.0430405
2,7,19,0.0116511,-0.0490092
2,7,20,0.0080764,-0.046334
2,7,21,0,0
2,7,22,0,0
2,7,23,0.00442554,0.00760955
2,7,24,0.00467994,-0.0262901
2,7,25,0,0
2,8,0,-0.0265653,-0.00746555
2,8,1,-0.0105125,-0.0325112
2,8,2,-0.0142241,0.00712422
2,8,3,-0.0104554,0.023812
2,8,4,-0.0129186,-0.0410549
2,8,5,-0.0120401,-0.0913346
2,8,6,-0.00715273,-0.0307692
2,8,7,-0.00524313,0.0168596
2,8,8,-0.00313006,-0.0704607
2,8,9,-0.000139136,-0.0442283
2,8,10,0.00224281,-0.0381035
2,8,11,0.0040467,-0.0731736
2,8,12,0.00842965,-0.0466246
2,8,13,0.0111637,-0.0525378
2,8,14,0.00894419,-0.0705627
2,8,15,0.015572,-0.068716
2,8,16,0.0145163,-0.0201156
2,8,17,0.0132372,0.00357911
2,8,18,0.010278,-0.0289563
2,8,19,0.00482434,-0.0287447
2,8,20,0.0146186,-0.0604805
2,8,21,0.00375839,0.0234466
2,8,22,0.00442134,-0.0171061
2,8,23,0.00456825,-0.0143536
2,8,24,0,0
2,8,25,0.0047588,-0.0255183
2,9,0,-0.021758,-0.0272486
2,9,1,-0.00652219,-0.0025514
2,9,2,-0.015731,-0.0325712
2,9,3,-0.0139274,-0.0442568
2,9,4,-0.0133236,0.0241648
2,9,5,-0.011338,-0.0117792
2,9,6,-0.00681651,-0.00484899
2,9,7,-0.00522386,-0.0298065
2,9,8,-0.00371407,-0.0257172
2,9,9,-0.000439104,-0.00239237
2,9,10,0.00187369,0.047389
2,9,11,0.00491798,0.01164
2,9,12,0.00820194,0.0120628
2,9,13,0.00979567,-0.000342009
2,9,14,0.0123181,0.0257067
2,9,15,0.0183075,0.00664122
2,9,16,0.0179452,0.00860269
2,9,17,0.0130453,-0.0194174
2,9,18,0.0116709,0.0207483
2,9,19,0.0086497,-0.0447083
2,9,20,0.0123618,-0.0029309
2,9,21,0,0
2,9,22,0.00723107,-0.0272726
2,9,23,0,0
2,9,24,0,0
2,9,25,0.0055596,0.023625
2,10,0,-0.0162026,-0.0268939
2,10,1,-0.0047297,-0.00571861
2,10,2,-0.00792589,0.0538171
2,10,3,-0.00949293,-0.0046243
2,10,4,-0.00994343,0.0211891
2,10,5,-0.0109875,-0.0175617
2,10,6,-0.00737869,0.0271113
2,10,7,-0.00464439,0.070076
2,10,8,-0.00308256,0.00800688
2,10,9,-0.000504875,0.0444488
2,10,10,0.00212842,0.0103671
2,10,11,0.00511575,0.0838847
2,10,12,0.00755048,0.0255692
2,10,13,0.00985346,0.0272035
2,10,14,0.010887,0.0907691
2,10,15,0.0109638,0.0795466
2,10,16,0.0134904,0.0320863
2,10,17,0.00964635,0.00541972
2,10,18,0.0135665,0.0377999
2,10,19,0.0146435,-0.0309076
2,10,20,0.0109664,0.0241042
2,10,21,0.00691614,0.00557157
2,10,22,0.0194507,0.0519445
2,10,23,0.00430398,0.020033
2,10,24,0.00458346,0.018911
2,10,25,1e-06,0.00259285
2,11,0,-0.0104356,0.0500595
2,11,1,-0.0025177,0.0214356
2,11,2,-0.00905224,0.0477208
2,11,3,-0.013248,0.0455662
2,11,4,-0.0101897,0.03411
2,11,5,-0.0078255,0.0401357
2,11,6,-0.00777225,0.10354
2,11,7,-0.00366177,0.11637
2,11,8,-0.00161538,0.055381
2,11,9,-0.000421038,0.0513385
2,11,10,0.00260584,0.0769204
2,11,11,0.00462174,0.0860101
2,11,12,0.0078656,0.0628032
2,11,13,0.00747619,0.114698
2,11,14,0.0102848,0.0544428
2,11,15,0.014281,0.0560118
2,11,16,0.0201718,0.105252
2,11,17,0.0203003,0.065491
2,11,18,0.0203083,0.0879958
2,11,19,0.0162581,0.0762664
2,11,20,0.00817016,0.0223446
2,11,21,0.00665203,0.0141965
2,11,22,0.0042599,0.0494342
2,11,23,0.00760208,0.0232095
2,11,24,0.00936885,0.0185045
2,11,25,0.0111881,0.0319367
2,12,0,-0.0104071,0.015947
2,12,1,-0.00770842,0.0242828
2,12,2,-0.0105738,0.0694804
2,12,3,-0.00189084,0.0184097
2,12,4,-0.012155,0.060586
2,12,5,-0.00538302,0.036641
2,12,6,-0.00732474,0.0797343
2,12,7,-0.00427734,0.0431261
2,12,8,-0.00328708,0.083313
2,12,9,-0.000415117,0.113917
2,12,10,0.00228891,0.134461
2,12,11,0.00416056,0.0891941
2,12,12,0.00542795,0.129641
2,12,13,0.0122756,0.0781049
2,12,14,0.0154438,0.103912
2,12,15,0.0118581,0.086724
2,12,16,0.0165477,0.0255034
2,12,17,0.0193819,0.106004
2,12,18,0.0170799,0.079746
2,12,19,0.0175084,0.0973139
2,12,20,0.0153589,0.098247
2,12,21,0.0198457,0.0714268
2,12,22,0.0139996,0.0563844
2,12,23,0.0046566,0.0322427
2,12,24,0.00389496,-0.0131772
2,12,25,0.00721896,0.0947917
2,13,0,-0.00567829,0.0255171
2,13,1,1e-06,0.024155
2,13,2,-0.00734317,0.0723554
2,13,3,-0.0071439,0.0736182
2,13,4,-0.0076466,0.0580078
2,13,5,-0.00352166,0.0501511
2,13,6,-0.00389763,0.164861
2,13,7,-0.00294404,0.0716789
2,13,8,-0.0025531,0.104828
2,13,9,0.000330559,0.0931004
2,13,10,0.00260972,0.172244
2,13,11,0.0054987,0.111827
2,13,12,0.00493606,0.116243
2,13,13,0.00850601,0.114968
2,13,14,0.0117634,0.103948
2,13,15,0.0128493,0.196108
2,13,16,0.0181066,0.169822
2,13,17,0.0166707,0.0911746
2,13,18,0.0158396,0.0902546
2,13,19,0.01117,0.0689089
2,13,20,0.0200883,0.0975985
2,13,21,0.0125457,0.075429
2,13,22,0.0168358,0.0494642
2,13,23,0.0107932,0.0668757
2,13,24,1e-06,0.0335268
2,13,25,0.00456274,0.0784897
2,14,0,-0.003036,0.0476039
2,14,1,-0.00476414,0.0302306
2,14,2,-0.00229894,0.0256302
2,14,3,-0.00536075,0.0323755
2,14,4,-0.00303372,0.0246814
2,14,5,-0.00463199,0.0326459
2,14,6,-0.00414391,0.078234
2,14,7,-0.00485681,0.0834082
2,14,8,-0.00113642,0.101127
2,14,9,0.000103219,0.173484
2,14,10,0.00219765,0.113609
2,14,11,0.00372793,0.171648
2,14,12,0.00873665,0.105353
2,14,13,0.0101503,0.178605
2,14,14,0.0116207,0.0981651
2,14,15,0.0110356,0.0977709
2,14,16,0.0160572,0.159095
2,14,17,0.013501,0.113222
2,14,18,0.0176907,0.153723
2,14,19,0.00898861,0.0237506
2,14,20,0.0180142,0.110579
2,14,21,0.0116154,0.0918086
2,14,22,0.00783082,0.0444118
2,14,23,0.0087846,0.0422952
