time,prediction,prediction_tau,idle,transmit
0,7,5,-0.0502372,-0.472812
0,7,6,-0.0480551,-0.500965
0,7,7,-0.0466228,-0.478078
0,7,8,-0.0431624,-0.494026
0,7,9,-0.0411037,-0.457577
0,7,10,-0.0392716,-0.436215
0,7,11,-0.0371004,-0.456367
0,7,12,-0.0344719,-0.470845
0,7,13,-0.0328076,-0.471246
0,7,14,-0.0301924,-0.471451
0,7,15,-0.0269049,-0.451142
0,7,16,-0.0251833,-0.485051
0,7,17,-0.0229632,-0.474083
0,7,18,-0.0207389,-0.474285
0,7,19,-0.0178465,-0.450819
0,7,20,-0.0144739,-0.412424
0,7,21,-0.00879923,-0.288292
0,7,22,-0.00601487,-0.203795
0,7,23,-0.00367981,-0.147771
0,7,24,-0.00110687,-0.0762186
0,7,25,-0.000342007,-0.0488749
0,7,26,0,0
0,7,27,0,0
0,7,28,0.00028932,-0.0372748
0,7,29,0,0
0,7,30,0,0
0,7,31,0,0
0,7,32,0,0
0,7,33,0,0
0,7,34,0,0
0,7,35,0,0
0,7,36,0,0
0,7,37,0,0
0,7,38,0,0
0,7,39,0,0
0,7,40,0,0
0,8,0,-0.0619576,-0.486154
0,8,1,-0.0589301,-0.472265
0,8,2,-0.0563997,-0.460058
0,8,3,-0.0542246,-0.444118
0,8,4,-0.0518751,-0.499666
0,8,5,-0.0499564,-0.437651
0,8,6,-0.0472737,-0.474836
0,8,7,-0.0464666,-0.486676
0,8,8,-0.0431436,-0.462481
0,8,9,-0.0410517,-0.435567
0,8,10,-0.0384151,-0.471505
0,8,11,-0.0359588,-0.453059
0,8,12,-0.0338672,-0.436341
0,8,13,-0.0322816,-0.464211
0,8,14,-0.029781,-0.462847
0,8,15,-0.0277566,-0.442878
0,8,16,-0.0247654,-0.454019
0,8,17,-0.0227828,-0.45472
0,8,18,-0.0197231,-0.425414
0,8,19,-0.0176768,-0.464546
0,8,20,-0.0150481,-0.40383
0,8,21,-0.0118841,-0.3989
0,8,22,-0.00644562,-0.25785
0,8,23,-0.00334177,-0.16024
0,8,24,-0.00360709,-0.21042
0,8,25,0,0
0,8,26,0,0
0,8,27,0,0
0,8,28,0,0
0,8,29,0,0
0,8,30,0,0
0,8,31,0,0
0,8,32,0,0
0,8,33,0,0
0,8,34,0,0
0,8,35,0,0
0,8,36,0,0
0,8,37,0,0
0,8,38,0,0
0,8,39,0,0
0,8,40,0,0
0,9,0,-0.0599251,-0.437127
0,9,1,-0.0585407,-0.430103
0,9,2,-0.0560979,-0.451919
0,9,3,-0.0526669,-0.402444
0,9,4,-0.0517281,-0.422344
0,9,5,-0.0493334,-0.450891
0,9,6,-0.0466712,-0.396179
0,9,7,-0.044575,-0.397294
0,9,8,-0.0424385,-0.443632
0,9,9,-0.0388959,-0.434297
0,9,10,-0.0375831,-0.416965
0,9,11,-0.0351728,-0.407394
0,9,12,-0.0326642,-0.401133
0,9,13,-0.03114,-0.452181
0,9,14,-0.0281331,-0.391631
0,9,15,-0.0263339,-0.421096
0,9,16,-0.0246131,-0.418895
0,9,17,-0.0218233,-0.464908
0,9,18,-0.0191242,-0.405589
0,9,19,-0.0168303,-0.420326
0,9,20,-0.0136742,-0.394776
0,9,21,-0.00872818,-0.275675
0,9,22,-0.00806987,-0.32598
0,9,23,-0.00420119,-0.204485
0,9,24,-0.00108271,-0.0689557
0,9,25,0,0
0,9,26,0,0
0,9,27,0,0
0,9,28,0,0
0,9,29,0,0
0,9,30,0,0
0,9,31,0,0
0,9,32,0,0
0,9,33,0,0
0,9,34,0,0
0,9,35,0,0
0,9,36,0,0
0,9,37,0,0
0,9,38,0,0
0,9,39,0,0
0,9,40,0,0
0,10,0,-0.0585641,-0.35522
0,10,1,-0.0539486,-0.349597
0,10,2,-0.0552387,-0.394502
0,10,3,-0.052122,-0.383574
0,10,4,-0.0491555,-0.359509
0,10,5,-0.0477002,-0.399616
0,10,6,-0.0458362,-0.382862
0,10,7,-0.0426399,-0.343697
0,10,8,-0.0409727,-0.375434
0,10,9,-0.0391372,-0.386044
0,10,10,-0.0359712,-0.346947
0,10,11,-0.0343704,-0.386051
0,10,12,-0.0319086,-0.426967
0,10,13,-0.0290217,-0.398291
0,10,14,-0.0277864,-0.397673
0,10,15,-0.0254892,-0.368626
0,10,16,-0.0234626,-0.402845
0,10,17,-0.0203545,-0.400656
0,10,18,-0.018121,-0.332166
0,10,19,-0.0125102,-0.292633
0,10,20,-0.00952931,-0.276686
0,10,21,-0.00869494,-0.271956
0,10,22,-0.00544558,-0.227176
0,10,23,-0.00140797,-0.0730532
0,10,24,-0.00179498,-0.141864
0,10,25,0,0
0,10,26,0,0
0,10,27,0,0
