time,prediction,prediction_tau,idle,transmit
0,4,34,-0.0112683,-0.380571
0,4,35,-0.00850741,-0.279799
0,4,36,-0.00990402,-0.361245
0,4,37,-0.00490104,-0.196846
0,4,38,-0.00631521,-0.305304
0,4,39,-0.00439743,-0.247158
0,4,40,-0.00293449,-0.203125
0,4,41,-0.00227173,-0.140128
0,4,42,-0.00209897,-0.20597
0,4,43,-0.003078,-0.357709
0,4,44,-0.000503174,-0.0977697
0,4,45,-0.00111765,-0.164985
0,4,46,0.000248424,-0.12971
0,4,47,-7.024e-05,-0.118782
0,4,48,0.00034935,-0.201511
0,4,49,8.068e-05,-0.0599127
0,4,50,0.000855125,-0.161288
0,4,51,0.00141438,-0.178834
0,4,52,0,0
0,4,53,0,0
0,4,54,0.00199081,-0.121722
0,4,55,0.00250552,-0.146658
0,4,56,0,0
0,4,57,0.00271466,-0.122415
0,4,58,0.00161321,-0.035292
0,4,59,0,0
0,4,60,0.0125751,-0.33092
0,5,0,-0.0707534,-0.59921
0,5,1,-0.0681757,-0.601502
0,5,2,-0.0667588,-0.623977
0,5,3,-0.0647053,-0.624889
0,5,4,-0.063653,-0.607102
0,5,5,-0.0619828,-0.644659
0,5,6,-0.0601909,-0.624958
0,5,7,-0.0589862,-0.633151
0,5,8,-0.0579833,-0.575764
0,5,9,-0.0556365,-0.624513
0,5,10,-0.0554171,-0.585778
0,5,11,-0.0539156,-0.58652
0,5,12,-0.0522561,-0.612415
0,5,13,-0.0505477,-0.577279
0,5,14,-0.0491497,-0.578638
0,5,15,-0.0475982,-0.660474
0,5,16,-0.0460196,-0.6122
0,5,17,-0.0447459,-0.558576
0,5,18,-0.0427165,-0.622478
0,5,19,-0.0417931,-0.567303
0,5,20,-0.0399348,-0.605235
0,5,21,-0.0384659,-0.617991
0,5,22,-0.0369249,-0.625506
0,5,23,-0.0350534,-0.588336
0,5,24,-0.032293,-0.552262
0,5,25,-0.0313837,-0.588703
0,5,26,-0.0303801,-0.631211
0,5,27,-0.0274647,-0.548728
0,5,28,-0.0230171,-0.506365
0,5,29,-0.0239588,-0.554156
0,5,30,-0.0206066,-0.469022
0,5,31,-0.0210324,-0.579408
0,5,32,-0.018566,-0.46565
0,5,33,-0.0133481,-0.378701
0,5,34,-0.0122207,-0.386419
0,5,35,-0.0119919,-0.387931
0,5,36,-0.00617179,-0.248816
0,5,37,-0.0037309,-0.16588
0,5,38,-0.00483666,-0.2184
0,5,39,-0.00483248,-0.273997
0,5,40,-0.00529881,-0.304078
0,5,41,-0.0031252,-0.180767
0,5,42,-0.00132085,-0.122622
0,5,43,-0.00120986,-0.104235
0,5,44,-0.00140066,-0.124429
0,5,45,-0.000667591,-0.15859
0,5,46,0,0
0,5,47,-0.000144173,-0.0658082
0,5,48,0.000586154,-0.120232
0,5,49,0.000391657,-0.0936576
0,5,50,0,0
0,5,51,0.000771991,-0.093639
0,5,52,0.00098728,-0.0613082
0,5,53,0.0026622,-0.220161
0,5,54,0.000859693,-0.0556096
0,5,55,0.00197141,-0.0952957
0,5,56,0.00195511,-0.126632
0,5,57,0.00243284,-0.11855
0,5,58,0,0
0,5,59,0,0
0,5,60,0.0135095,-0.310923
0,6,0,-0.0703382,-0.588881
0,6,1,-0.0669126,-0.604554
0,6,2,-0.0664635,-0.605599
0,6,3,-0.0635819,-0.545969
0,6,4,-0.0637537,-0.613985
0,6,5,-0.0618529,-0.562169
0,6,6,-0.0610662,-0.624091
0,6,7,-0.0587705,-0.61329
0,6,8,-0.0577413,-0.636734
0,6,9,-0.0567882,-0.592019
0,6,10,-0.0546954,-0.617246
0,6,11,-0.0525083,-0.565273
0,6,12,-0.0518162,-0.581596
0,6,13,-0.0503325,-0.633992
0,6,14,-0.0489001,-0.592336
0,6,15,-0.0472063,-0.58642
0,6,16,-0.0462924,-0.618169
0,6,17,-0.0445759,-0.602756
0,6,18,-0.0420356,-0.587395
0,6,19,-0.0411633,-0.595022
0,6,20,-0.0402895,-0.567304
0,6,21,-0.038405,-0.616993
0,6,22,-0.0363666,-0.54507
0,6,23,-0.0345097,-0.614612
0,6,24,-0.0330972,-0.567004
0,6,25,-0.0322074,-0.597872
0,6,26,-0.0291082,-0.559821
0,6,27,-0.0278142,-0.566909
0,6,28,-0.023515,-0.501662
0,6,29,-0.0195746,-0.426145
0,6,30,-0.0205881,-0.520023
0,6,31,-0.021036,-0.522817
0,6,32,-0.0199552,-0.56287
0,6,33,-0.015156,-0.389477
0,6,34,-0.0126436,-0.455758
0,6,35,-0.0117879,-0.378061
0,6,36,-0.00718476,-0.258136
0,6,37,-0.00977294,-0.359047
0,6,38,-0.00732832,-0.347173
0,6,39,-0.00677324,-0.331685
0,6,40,-0.00537493,-0.311327
0,6,41,-0.00280751,-0.162907
0,6,42,-0.00264492,-0.203924
0,6,43,-0.00285734,-0.23224
0,6,44,-0.00165159,-0.215384
0,6,45,-0.000783037,-0.185791
0,6,46,-0.000103763,-0.11166
0,6,47,0.000352107,-0.051058
0,6,48,0.000775431,-0.105633
0,6,49,0.00053085,-0.122982
0,6,50,0.000705277,-0.110453
0,6,51,0.000943392,-0.0992646
0,6,52,0.00162113,-0.0918861
0,6,53,0.00070956,-0.0661415
0,6,54,0.000754293,-0.0621041
0,6,55,0.00199582,-0.10586
0,6,56,0.00099656,-0.0664749
0,6,57,0,0
0,6,58,0,0
0,6,59,0,0
0,6,60,0.00155019,-0.0491215
0,7,0,-0.0708922,-0.602858
0,7,1,-0.0641643,-0.599904
0,7,2,-0.0667455,-0.615085
0,7,3,-0.0655138,-0.607157
0,7,4,-0.0643013,-0.588456
0,7,5,-0.0618409,-0.55657
0,7,6,-0.0615495,-0.547471
0,7,7,-0.0597404,-0.56811
0,7,8,-0.0583663,-0.578448
0,7,9,-0.056927,-0.598592
0,7,10,-0.0553462,-0.626054
0,7,11,-0.0534229,-0.59891
0,7,12,-0.0513745,-0.589263
0,7,13,-0.0505829,-0.563004
0,7,14,-0.0494041,-0.617304
0,7,15,-0.0480104,-0.553414
0,7,16,-0.0456057,-0.618971
0,7,17,-0.044158,-0.599024
0,7,18,-0.0432927,-0.579824
0,7,19,-0.0410826,-0.577857
0,7,20,-0.0402536,-0.622686
0,7,21,-0.0381256,-0.535572
0,7,22,-0.036255,-0.563185
0,7,23,-0.0354858,-0.581369
0,7,24,-0.0337754,-0.590914
0,7,25,-0.0317768,-0.519572
0,7,26,-0.0291247,-0.528677
0,7,27,-0.0287858,-0.581176
0,7,28,-0.0245794,-0.505994
0,7,29,-0.0237261,-0.569608
0,7,30,-0.0235879,-0.533084
0,7,31,-0.0178959,-0.433208
0,7,32,-0.0171406,-0.455127
0,7,33,-0.0157963,-0.442376
0,7,34,-0.0121814,-0.382327
0,7,35,-0.0107339,-0.338162
0,7,36,-0.00953086,-0.357422
0,7,37,-0.0102704,-0.454907
0,7,38,-0.00425434,-0.214149
0,7,39,-0.00356087,-0.192156
0,7,40,-0.00424062,-0.209865
0,7,41,-0.00119221,-0.120534
0,7,42,-0.00178853,-0.147571
0,7,43,-0.00202711,-0.186518
0,7,44,0,0
0,7,45,-0.000256093,-0.0646449
0,7,46,-0.000272253,-0.0448909
0,7,47,-0.000250015,-0.12589
0,7,48,0,0
0,7,49,0,0
0,7,50,0,0
0,7,51,0.000937905,-0.12533
0,7,52,0,0
0,7,53,0,0
0,7,54,0,0
0,7,55,0.00117787,-0.058011
0,7,56,0.00131064,-0.0644749
0,7,57,0,0
0,7,58,0,0
0,7,59,0.00146113,-0.0396315
0,7,60,0.00252517,-0.0603099
0,8,0,-0.0707059,-0.549379
0,8,1,-0.0683118,-0.603177
0,8,2,-0.0655803,-0.620763
0,8,3,-0.0642315,-0.583958
0,8,4,-0.0631495,-0.597662
0,8,5,-0.0622238,-0.55429
0,8,6,-0.059469,-0.58243
0,8,7,-0.0600305,-0.611527
0,8,8,-0.0581244,-0.581164
0,8,9,-0.0569641,-0.519953
0,8,10,-0.0554395,-0.594871
0,8,11,-0.0541969,-0.616572
0,8,12,-0.0514795,-0.563226
0,8,13,-0.0510954,-0.579724
0,8,14,-0.0490338,-0.564149
0,8,15,-0.0473313,-0.566569
0,8,16,-0.0463169,-0.601463
0,8,17,-0.0451907,-0.628675
0,8,18,-0.0437171,-0.606
0,8,19,-0.0414028,-0.548617
0,8,20,-0.0401818,-0.623498
0,8,21,-0.0384654,-0.615334
0,8,22,-0.0364431,-0.54113
0,8,23,-0.0349774,-0.599078
