time,prediction,prediction_tau,idle,transmit
0,28,27,0,0
0,28,28,0,0
0,28,29,0,0
0,28,30,0,0
0,29,0,0,0
0,29,1,0,0
0,29,2,0,0
0,29,3,0,0
0,29,4,0,0
0,29,5,0,0
0,29,6,0,0
0,29,7,0,0
0,29,8,0,0
0,29,9,0,0
0,29,10,0,0
0,29,11,0,0
0,29,12,0,0
0,29,13,0,0
0,29,14,0,0
0,29,15,0,0
0,29,16,0,0
0,29,17,0,0
0,29,18,0,0
0,29,19,0,0
0,29,20,0,0
0,29,21,0,0
0,29,22,0,0
0,29,23,0,0
0,29,24,0,0
0,29,25,0,0
0,29,26,0,0
0,29,27,0,0
0,29,28,0,0
0,29,29,0,0
0,29,30,0,0
0,30,0,0,0
0,30,1,0,0
0,30,2,0,0
0,30,3,0,0
0,30,4,0,0
0,30,5,0,0
0,30,6,0,0
0,30,7,0,0
0,30,8,0,0
0,30,9,0,0
0,30,10,0,0
0,30,11,0,0
0,30,12,0,0
0,30,13,0,0
0,30,14,0,0
0,30,15,0,0
0,30,16,0,0
0,30,17,0,0
0,30,18,0,0
0,30,19,0,0
0,30,20,0,0
0,30,21,0,0
0,30,22,0,0
0,30,23,0,0
0,30,24,0,0
0,30,25,0,0
0,30,26,0,0
0,30,27,0,0
0,30,28,0,0
0,30,29,0,0
0,30,30,0,0
1,0,0,-0.0365825,-0.360553
1,0,1,-0.0124938,-0.143722
1,0,2,-0.0285833,-0.329602
1,0,3,-0.0244559,-0.275904
1,0,4,-0.0161415,-0.189958
1,0,5,-0.0206053,-0.263004
1,0,6,-0.0127676,-0.170452
1,0,7,-0.00947716,-0.162983
1,0,8,0,0
1,0,9,-0.00177506,-0.0264697
1,0,10,0,0
1,0,11,-0.00105093,-0.0340543
1,0,12,-0.00092584,-0.0309168
1,0,13,0,0
1,0,14,0,0
1,0,15,0,0
1,0,16,0,0
1,0,17,0.00078214,-0.0394344
1,0,18,0,0
1,0,19,0.000979307,-0.0431982
1,0,20,0,0
1,0,21,0.00284326,-0.0739485
1,0,22,0.0032161,-0.0850784
1,0,23,0,0
1,0,24,0.00451291,-0.0800059
1,0,25,0,0
1,0,26,0,0
1,0,27,0,0
1,0,28,0,0
1,0,29,0.00371133,-0.0433649
1,0,30,0,0
1,1,0,-0.0463836,-0.392985
1,1,1,-0.0433496,-0.442066
1,1,2,-0.0396085,-0.380334
1,1,3,-0.0358811,-0.413106
1,1,4,-0.0338688,-0.407819
1,1,5,-0.0305956,-0.416458
1,1,6,-0.0276995,-0.42161
1,1,7,-0.0244113,-0.413945
1,1,8,-0.0210279,-0.393427
1,1,9,-0.0157901,-0.366754
1,1,10,-0.0111608,-0.341579
1,1,11,-0.0104493,-0.367096
1,1,12,-0.00638546,-0.278858
1,1,13,-0.00212631,-0.126355
1,1,14,-0.00172371,-0.114334
1,1,15,-0.000815052,-0.0916259
1,1,16,0.000448472,-0.108665
1,1,17,0,0
1,1,18,0.0010798,-0.082421
1,1,19,0.00396215,-0.152549
1,1,20,0.00631869,-0.209235
1,1,21,0.00530677,-0.119527
1,1,22,0.0115606,-0.230137
1,1,23,0.00724252,-0.142637
1,1,24,0.00980917,-0.150409
1,1,25,0.0086917,-0.153199
1,1,26,0.00262432,-0.0410787
1,1,27,0,0
1,1,28,0.00649541,-0.0694794
1,1,29,0.0034537,-0.0463665
1,1,30,0,0
1,2,0,-0.0469419,-0.413053
1,2,1,-0.0419374,-0.390996
1,2,2,-0.0395271,-0.407488
1,2,3,-0.0366809,-0.397098
1,2,4,-0.033299,-0.426425
1,2,5,-0.0300876,-0.392611
1,2,6,-0.0274772,-0.393168
1,2,7,-0.0245926,-0.434506
1,2,8,-0.0212173,-0.366679
1,2,9,-0.0180719,-0.405195
1,2,10,-0.0148531,-0.382637
1,2,11,-0.0107656,-0.336255
1,2,12,-0.00876459,-0.279847
1,2,13,-0.00288107,-0.165588
1,2,14,-0.00200838,-0.175847
1,2,15,-0.000204072,-0.226688
1,2,16,0.000219661,-0.079685
1,2,17,0.00043744,-0.0430192
1,2,18,0.00237502,-0.173354
1,2,19,0.00194466,-0.0798738
1,2,20,0.00353978,-0.0910697
1,2,21,0.00140867,-0.0445315
1,2,22,0.00329617,-0.0632575
1,2,23,0.00880331,-0.146305
1,2,24,0.00590671,-0.106193
1,2,25,0.00234835,-0.0433276
1,2,26,0,0
1,2,27,0,0
1,2,28,0,0
1,2,29,0,0
1,2,30,0.00429176,-0.0401982
1,3,0,-0.045712,-0.375401
1,3,1,-0.0413976,-0.351266
1,3,2,-0.0392775,-0.398033
1,3,3,-0.0353112,-0.353565
1,3,4,-0.0326265,-0.367206
1,3,5,-0.0302289,-0.378126
1,3,6,-0.02837,-0.412153
1,3,7,-0.0239073,-0.332445
1,3,8,-0.0214053,-0.359849
1,3,9,-0.0182415,-0.340861
1,3,10,-0.0131675,-0.305416
1,3,11,-0.0116506,-0.356891
1,3,12,-0.00855132,-0.318779
1,3,13,-0.00452548,-0.256346
1,3,14,-0.0015893,-0.227193
1,3,15,-0.000967998,-0.250017
1,3,16,0.000602652,-0.0885882
1,3,17,0.0014579,-0.104033
1,3,18,0.00169994,-0.0688745
1,3,19,0.00179698,-0.067648
1,3,20,0.00448232,-0.108892
1,3,21,0.00409077,-0.0626623
1,3,22,0.00622355,-0.121535
1,3,23,0.00353942,-0.0566996
1,3,24,0.0095967,-0.137187
1,3,25,0.00512542,-0.0655288
1,3,26,0.00303901,-0.0178704
1,3,27,0.00351453,-0.0296271
1,3,28,0.00628011,-0.0630725
1,3,29,0.00366925,-0.0346391
1,3,30,0,0
1,4,0,-0.0455009,-0.321336
1,4,1,-0.0409605,-0.321077
1,4,2,-0.0381783,-0.377841
1,4,3,-0.0358138,-0.343976
1,4,4,-0.0332939,-0.341569
1,4,5,-0.0301177,-0.35938
1,4,6,-0.0276419,-0.337956
1,4,7,-0.0242622,-0.357581
1,4,8,-0.0195242,-0.308388
1,4,9,-0.0182444,-0.328625
1,4,10,-0.014402,-0.30749
1,4,11,-0.011456,-0.315069
1,4,12,-0.00738145,-0.296278
1,4,13,-0.00563613,-0.27359
1,4,14,-0.00203743,-0.136972
1,4,15,-0.00127918,-0.169668
1,4,16,0.000976154,-0.138355
1,4,17,0.00245673,-0.18353
1,4,18,0.00399305,-0.197647
1,4,19,0.00120285,-0.0406982
1,4,20,0.00274519,-0.0902872
1,4,21,0.00559584,-0.111829
1,4,22,0.00179728,-0.0409616
1,4,23,0.00385164,-0.0476956
1,4,24,0.00443856,-0.0502832
1,4,25,0,0
1,4,26,0.00273339,-0.0375811
1,4,27,0.00325141,-0.0335426
1,4,28,0,0
1,4,29,0,0
1,4,30,0,0
1,5,0,-0.0394511,-0.288764
1,5,1,-0.0287277,-0.226679
1,5,2,-0.0371339,-0.311825
1,5,3,-0.0334899,-0.299833
1,5,4,-0.0309715,-0.322652
1,5,5,-0.0291442,-0.309821
1,5,6,-0.0254441,-0.299338
1,5,7,-0.0224047,-0.291513
1,5,8,-0.019424,-0.31174
1,5,9,-0.0171797,-0.324015
1,5,10,-0.0151231,-0.327246
1,5,11,-0.0125212,-0.33255
1,5,12,-0.00755574,-0.2396
1,5,13,-0.00523689,-0.226342
1,5,14,-0.00306493,-0.243835
1,5,15,-0.000207482,-0.171113
1,5,16,0.0011614,-0.0678972
1,5,17,0.00189956,-0.103196
1,5,18,0.000455307,-0.0456982
1,5,19,0.00277547,-0.0628411
1,5,20,0.00239278,-0.0594465
1,5,21,0.00131245,-0.0332651
1,5,22,0.00372217,-0.0437583
1,5,23,0.00761161,-0.095427
1,5,24,0.0091209,-0.115083
1,5,25,0.00714815,-0.0628938
1,5,26,0.00323819,-0.0174945
1,5,27,0,0
1,5,28,0,0
1,5,29,0.00341368,-0.0379361
1,5,30,0.00377553,-0.0252699
1,6,0,-0.0392617,-0.287521
1,6,1,-0.0224056,-0.158918
1,6,2,-0.030759,-0.249287
1,6,3,-0.0346036,-0.297953
1,6,4,-0.0302339,-0.251442
1,6,5,-0.0280182,-0.285293
1,6,6,-0.0261768,-0.26128
1,6,7,-0.0235589,-0.254859
1,6,8,-0.0211957,-0.264381
1,6,9,-0.0182946,-0.293176
1,6,10,-0.0154139,-0.289246
1,6,11,-0.0119733,-0.254529
1,6,12,-0.00847787,-0.275601
1,6,13,-0.00457716,-0.227994
1,6,14,-0.00234746,-0.182891
1,6,15,-0.000910709,-0.178564
1,6,16,0.00101397,-0.155764
1,6,17,0.000579102,-0.0612062
1,6,18,0.00253503,-0.0772359
1,6,19,0.00425398,-0.100917
1,6,20,0.00137653,-0.0344118
1,6,21,0.00155917,-0.0197869
1,6,22,0.00293813,-0.0629586
1,6,23,0,0
1,6,24,0,0
1,6,25,0.00268905,-0.0297975
1,6,26,0,0
1,6,27,0.00650498,-0.0473171
1,6,28,0.00621721,-0.0602664
1,6,29,0,0
1,6,30,0,0
1,7,0,-0.0177905,-0.103134
1,7,1,-0.0218113,-0.155704
1,7,2,-0.0290904,-0.214524
1,7,3,-0.0298336,-0.224682
1,7,4,-0.0286405,-0.219316
1,7,5,-0.0300501,-0.255582
1,7,6,-0.0269697,-0.280893
1,7,7,-0.0206476,-0.216611
1,7,8,-0.0202317,-0.272055
1,7,9,-0.0191002,-0.280262
1,7,10,-0.0161036,-0.251786
1,7,11,-0.0110618,-0.220606
1,7,12,-0.00930099,-0.24548
1,7,13,-0.00586376,-0.203181
1,7,14,-0.00284834,-0.231031
1,7,15,-0.000752569,-0.195608
1,7,16,0.00129554,-0.225967
1,7,17,0.00264227,-0.17478
1,7,18,0.0033878,-0.103917
1,7,19,0.0020754,-0.046215
1,7,20,0.00414178,-0.0659278
1,7,21,0.00138349,-0.0220093
1,7,22,0.0032218,-0.047969
1,7,23,0,0
1,7,24,0.00213192,-0.0274475
1,7,25,0.00272936,-0.00934827
1,7,26,0,0
1,7,27,0,0
1,7,28,0.00331157,-0.0395793
1,7,29,0,0
1,7,30,0,0
1,8,0,-0.0325174,-0.178508
1,8,1,-0.0213232,-0.135644
1,8,2,-0.025835,-0.16664
1,8,3,-0.0328928,-0.201678
1,8,4,-0.026058,-0.167669
1,8,5,-0.0294839,-0.250114
1,8,6,-0.0272779,-0.189943
1,8,7,-0.0229469,-0.229397
1,8,8,-0.0218067,-0.227986
1,8,9,-0.0186264,-0.205928
1,8,10,-0.0154695,-0.1987
1,8,11,-0.0126188,-0.195411
1,8,12,-0.00941301,-0.195315
1,8,13,-0.00690837,-0.246352
1,8,14,-0.00359594,-0.21642
1,8,15,-0.000994148,-0.189673
1,8,16,0.00179515,-0.210157
1,8,17,0.00302604,-0.143467
1,8,18,0.00405434,-0.109475
1,8,19,0.00323156,-0.0889098
1,8,20,0.00106011,-0.0274874
1,8,21,0.00529035,-0.0620283
1,8,22,0.00519593,-0.0396505
1,8,23,0,0
1,8,24,0,0
1,8,25,0.00274976,-0.0157405
1,8,26,0,0
1,8,27,0,0
1,8,28,0,0
1,8,29,0.00368877,-0.0156981
1,8,30,0.00405694,-0.0129383
1,9,0,-0.0263268,-0.0998405
1,9,1,-0.0240454,-0.129161
1,9,2,-0.0190968,-0.112006
1,9,3,-0.0275246,-0.135722
1,9,4,-0.0302771,-0.193459
1,9,5,-0.0296597,-0.21024
1,9,6,-0.02576,-0.199304
1,9,7,-0.0232385,-0.163761
1,9,8,-0.0202623,-0.137736
1,9,9,-0.0194875,-0.210017
1,9,10,-0.0154107,-0.181903
1,9,11,-0.0117165,-0.186324
1,9,12,-0.00970907,-0.212491
1,9,13,-0.00618879,-0.209058
1,9,14,-0.00440354,-0.210595
1,9,15,-0.00116484,-0.184181
1,9,16,0.00225113,-0.157093
1,9,17,0.0043724,-0.169836
1,9,18,0.00680709,-0.14921
1,9,19,0.00718579,-0.135129
1,9,20,0.0117131,-0.119161
1,9,21,0.00665769,-0.0825949
1,9,22,0.00935594,-0.0904028
1,9,23,0.00718365,-0.0135214
1,9,24,0.00227704,-0.0148648
1,9,25,0.00252509,-0.0209991
1,9,26,0.0054151,-0.0463114
1,9,27,0.00535823,-0.0538799
1,9,28,0.00613693,-0.0476934
1,9,29,0,0
1,9,30,0.00774777,-0.0163118
1,10,0,-0.00759024,-0.042999
1,10,1,-0.00690457,-0.0303075
1,10,2,-0.0150484,-0.0788857
1,10,3,-0.0242242,-0.103533
1,10,4,-0.0259262,-0.15071
1,10,5,-0.0235806,-0.11617
1,10,6,-0.0236213,-0.134853
1,10,7,-0.023641,-0.132036
1,10,8,-0.0212871,-0.161548
1,10,9,-0.0187884,-0.156923
1,10,10,-0.0158421,-0.161317
1,10,11,-0.0121341,-0.118852
1,10,12,-0.00932399,-0.159951
1,10,13,-0.00693612,-0.173493
1,10,14,-0.00485705,-0.194124
1,10,15,-0.00134501,-0.14102
1,10,16,0.00249785,-0.174635
1,10,17,0.00348866,-0.152424
1,10,18,0.00656699,-0.177758
1,10,19,0.00933437,-0.141935
1,10,20,0.00590222,-0.093618
1,10,21,0.00795545,-0.067754
1,10,22,0.00865335,-0.106133
1,10,23,0.00733551,-0.0772347
1,10,24,0.0045109,-0.0213637
1,10,25,0.00264533,-0.0284531
1,10,26,0.00794458,-0.047292
1,10,27,0.00544133,-0.037687
1,10,28,0.0113352,-0.057247
1,10,29,0.00682648,-0.0519501
1,10,30,0.00437272,-0.0152269
1,11,0,-0.0175894,-0.0569949
1,11,1,0,0
1,11,2,-0.0153837,-0.0505751
1,11,3,-0.0109642,-0.0452351
1,11,4,-0.0174403,-0.0589364
1,11,5,-0.0183637,-0.103792
1,11,6,-0.0216031,-0.131157
1,11,7,-0.0228705,-0.11567
1,11,8,-0.0202236,-0.139127
1,11,9,-0.0162604,-0.124645
1,11,10,-0.0152847,-0.131801
1,11,11,-0.0128542,-0.133819
1,11,12,-0.00994436,-0.133746
1,11,13,-0.00788867,-0.11609
1,11,14,-0.00405582,-0.120904
1,11,15,-0.000886062,-0.136747
1,11,16,0.00130284,-0.174492
1,11,17,0.00477049,-0.12706
1,11,18,0.00742442,-0.146357
1,11,19,0.00922654,-0.131234
1,11,20,0.0127566,-0.158871
1,11,21,0.0147518,-0.164475
1,11,22,0.0183962,-0.146256
1,11,23,0.0198877,-0.151885
1,11,24,0.0170676,-0.0914455
1,11,25,0.0226849,-0.114243
1,11,26,0.0222441,-0.104858
1,11,27,0.0219253,-0.0912324
1,11,28,0.0159932,-0.055682
1,11,29,0.0122681,-0.0402076
1,11,30,0.0168288,-0.0717959
1,12,0,-0.0295086,-0.106183
1,12,1,-0.00984589,-0.0339163
1,12,2,-0.0152026,-0.0477519
1,12,3,-0.0199951,-0.0818821
1,12,4,-0.0245224,-0.116722
1,12,5,-0.0209493,-0.102265
1,12,6,-0.0210581,-0.104323
1,12,7,-0.0214251,-0.101572
1,12,8,-0.0182785,-0.0893087
1,12,9,-0.0180618,-0.118598
1,12,10,-0.0151857,-0.0818472
1,12,11,-0.0113735,-0.0577515
1,12,12,-0.00921809,-0.140543
1,12,13,-0.00697667,-0.0982651
1,12,14,-0.00368063,-0.110839
1,12,15,-0.00123104,-0.133858
1,12,16,0.0022288,-0.122405
1,12,17,0.00473562,-0.113628
1,12,18,0.00727263,-0.0893523
1,12,19,0.0104797,-0.0958556
1,12,20,0.0148326,-0.100397
1,12,21,0.016898,-0.113074
1,12,22,0.020156,-0.0825232
1,12,23,0.0229236,-0.096074
1,12,24,0.0259829,-0.100199
1,12,25,0.028682,-0.0731995
1,12,26,0.0321946,-0.124525
1,12,27,0.030312,-0.128469
1,12,28,0.0354664,-0.047571
1,12,29,0.0152223,-0.0414203
1,12,30,0.0316724,-0.0757991
1,13,0,-0.00779169,-0.0233533
1,13,1,0,0
1,13,2,0,0
1,13,3,-0.00636884,-0.0135914
1,13,4,-0.00806077,-0.00104568
1,13,5,-0.0146362,-0.0467034
1,13,6,-0.0131916,-0.0480062
1,13,7,-0.0154537,-0.0642509
1,13,8,-0.0120382,-0.0542135
1,13,9,-0.0125525,-0.0805345
1,13,10,-0.0121353,-0.0594308
1,13,11,-0.0110078,-0.08011
1,13,12,-0.00893528,-0.0799489
1,13,13,-0.00581922,-0.083651
1,13,14,-0.00343408,-0.0738785
1,13,15,-0.00130965,-0.0811192
1,13,16,0.0021579,-0.030838
1,13,17,0.00540063,-0.0645951
1,13,18,0.00847396,-0.0828125
1,13,19,0.0102222,-0.0757919
1,13,20,0.0137302,-0.0913693
1,13,21,0.0164077,-0.0798645
1,13,22,0.0186602,-0.0875566
1,13,23,0.0223414,-0.0487182
1,13,24,0.0216475,-0.0510447
1,13,25,0.0272142,-0.070174
1,13,26,0.0280825,-0.0291798
1,13,27,0.0300554,-0.0826109
1,13,28,0.0250459,-0.0929749
1,13,29,0.0232907,-0.0735837
1,13,30,0.0275696,-0.0629134
1,14,0,0,0
1,14,1,-0.00351879,-0.013773
1,14,2,-0.00334941,0.00626693
1,14,3,-0.00597987,-0.0105285
1,14,4,-0.00313308,-0.00441813
1,14,5,-0.00698666,0.0127118
1,14,6,-0.00459159,-0.0185612
1,14,7,-0.00709978,-0.0341482
1,14,8,-0.00542581,-0.0106669
1,14,9,-0.00665002,0.00333416
1,14,10,-0.00886556,-0.010913
1,14,11,-0.00983409,-0.0346016
1,14,12,-0.00691682,-0.0357172
1,14,13,-0.00495652,-0.0382919
1,14,14,-0.00239981,-0.0510895
1,14,15,-0.00089307,-0.0706955
1,14,16,0.00229543,-0.0462241
1,14,17,0.00423154,-0.0162847
1,14,18,0.00741804,-0.057422
1,14,19,0.0113148,-0.053319
1,14,20,0.0143032,-0.0427912
1,14,21,0.0170449,-0.0439862
1,14,22,0.0194473,-0.0349991
1,14,23,0.0225341,-0.0472591
1,14,24,0.0257113,-0.0779788
1,14,25,0.0283796,-0.043283
1,14,26,0.0304278,-0.117036
1,14,27,0.0313685,-0.0468079
1,14,28,0.0283366,-0.0159024
1,14,29,0.0319328,-0.0147827
1,14,30,0.0330972,-0.00535496
1,15,0,0,0
1,15,1,0,0
1,15,2,-0.0037363,-0.0130216
1,15,3,-0.00286479,-0.0134371
1,15,4,-0.00272875,0.010343
1,15,5,-0.00538627,-0.00737842
1,15,6,-0.00264209,-0.0002242
1,15,7,-0.00621938,-0.00989263
1,15,8,0,0
1,15,9,-0.00324765,-0.011075
1,15,10,-0.00481017,-0.000284995
1,15,11,-0.00165425,0.00176495
1,15,12,-0.00545633,-0.0368693
1,15,13,-0.0032448,0.0217981
1,15,14,-0.0011113,0.0285048
1,15,15,-0.00021361,0.00649526
1,15,16,0.00126789,0.000864431
1,15,17,0.00139243,-0.0203765
1,15,18,0.00619884,-0.0212958
1,15,19,0.00775043,-0.0155203
1,15,20,0.0127467,-0.0105341
1,15,21,0.0154068,0.0378279
1,15,22,0.0193807,0.0119625
1,15,23,0.0209363,-0.0314659
1,15,24,0.0193949,-0.0319867
1,15,25,0.0248913,0.00393157
1,15,26,0.0296587,-0.0252945
1,15,27,0.0286617,0.0142998
1,15,28,0.0166731,0.0120916
1,15,29,0.0201916,-0.00410802
1,15,30,0.0381035,-0.0287757
1,16,0,0,0
1,16,1,0,0
1,16,2,0,0
1,16,3,0,0
1,16,4,0,0
1,16,5,0,0
1,16,6,0,0
1,16,7,-0.00926261,0.026666
1,16,8,-0.00184411,0.000331133
1,16,9,-0.00442834,0.00521677
1,16,10,-0.00550109,0.0280019
1,16,11,0,0
1,16,12,-0.00317911,0.0120466
1,16,13,-0.00289186,0.0255451
1,16,14,-0.000459789,-0.0182364
1,16,15,-7.21397e-05,0.0120088
1,16,16,0.000970035,0.0337987
1,16,17,0.000743495,0.00472648
1,16,18,0.0026856,0.031465
1,16,19,0.00304182,-0.000897887
1,16,20,0.00688737,0.0510342
1,16,21,0.00527899,0.0333377
1,16,22,0.00849451,0.0467819
1,16,23,0.00753743,0.00756618
1,16,24,0.00616761,0.0238012
1,16,25,0.0109923,-0.0051683
1,16,26,0.0104215,0.0425507
1,16,27,0.0028284,-0.0135621
1,16,28,0.00641107,-0.00279493
1,16,29,0,0
1,16,30,0.0172382,0.022754
1,17,0,0,0
1,17,1,0,0
1,17,2,-0.00365634,0.0030958
1,17,3,0,0
1,17,4,-0.00299287,0.0017374
1,17,5,0,0
1,17,6,0,0
1,17,7,-0.00222753,0.00173333
1,17,8,-0.00496559,-0.00577622
1,17,9,-0.00152827,0.0227251
1,17,10,-0.00326574,0.0243873
1,17,11,-0.00490578,0.0240944
1,17,12,-0.00165683,0.0251827
1,17,13,-0.000704427,0.0127473
1,17,14,-0.00135504,0.0439069
1,17,15,-2.98371e-05,0.0372607
1,17,16,0.000755571,0.0354231
1,17,17,0.00221428,0.0537675
1,17,18,0,0
1,17,19,0.00207899,0.0240573
1,17,20,0.00522171,0.042155
1,17,21,0,0
1,17,22,0.00301051,0.0101656
1,17,23,0.00212877,0.0131253
1,17,24,0.00572298,0.0237273
1,17,25,0.00919051,0.0471858
1,17,26,0.00260843,0.0013016
1,17,27,0.00784025,0.0184915
1,17,28,0.00369283,-0.00641707
1,17,29,0,0
1,17,30,0.00440779,0.00223867
1,18,0,0,0
1,18,1,0,0
1,18,2,0,0
1,18,3,0,0
1,18,4,0,0
1,18,5,0,0
1,18,6,0,0
1,18,7,-0.00638469,0.0274089
1,18,8,-0.00169409,0.0140421
1,18,9,-0.00182034,0.0123187
1,18,10,-0.00790916,0.0934514
1,18,11,-0.000854933,0.0193304
1,18,12,-0.000794853,0.0058592
1,18,13,-0.00154728,0.0452213
1,18,14,-0.00055824,0.0105523
1,18,15,6.41333e-05,0.0239253
1,18,16,0.000191413,0.0142048
1,18,17,0.00063217,0.0222773
1,18,18,0.00283381,0.0843852
1,18,19,0.00411836,0.0616602
1,18,20,0.00362909,0.0449522
1,18,21,0.00521766,0.0499217
1,18,22,0.00172213,0.0123891
1,18,23,0.0114936,0.0976129
1,18,24,0.0107133,0.0921177
1,18,25,0.0119183,0.0851159
1,18,26,0.00940524,0.0244989
1,18,27,0.0100001,0.0554054
1,18,28,0.00632108,0.018791
1,18,29,0.00715235,0.0149767
1,18,30,0.0114439,0.0327495
1,19,0,0,0
1,19,1,0,0
1,19,2,0,0
1,19,3,0,0
1,19,4,-0.0032268,0.0291893
1,19,5,0,0
1,19,6,-0.00229539,0.0345807
1,19,7,-0.00238921,0.0216571
1,19,8,-0.00314863,0.0469591
1,19,9,-0.00292351,0.0283347
1,19,10,-0.00269304,0.0540268
1,19,11,-0.00184929,0.0190394
1,19,12,-0.00216055,0.0280901
1,19,13,-0.00060362,0.0179974
1,19,14,-5.28533e-05,0.0103821
1,19,15,-0.000540134,0.0650308
1,19,16,0.000371147,0.0321995
1,19,17,0.0015244,0.0540167
1,19,18,0.00177394,0.0754251
1,19,19,0.00334134,0.0908823
1,19,20,0.00247966,0.0379212
1,19,21,0.00519651,0.0864322
1,19,22,0.00668288,0.091753
1,19,23,0.00579523,0.0430155
1,19,24,0.0119309,0.096131
1,19,25,0.0134412,0.105533
1,19,26,0.0167886,0.151097
1,19,27,0.00825852,0.0671565
1,19,28,0.0138936,0.0816156
1,19,29,0.0170387,0.0773557
1,19,30,0.0207735,0.0936506
1,20,0,0,0
1,20,1,0,0
1,20,2,0,0
1,20,3,0,0
1,20,4,0,0
1,20,5,0,0
1,20,6,0,0
1,20,7,-0.00190566,0.0150219
1,20,8,0,0
1,20,9,-0.00178293,0.0271429
1,20,10,-0.00351552,0.0486392
1,20,11,0,0
1,20,12,-0.00239063,0.0767317
1,20,13,-0.00159189,0.0540275
1,20,14,-0.00121206,0.0989346
1,20,15,0.000207911,0.0998351
1,20,16,0.000220991,0.0484642
1,20,17,0.00270873,0.118783
1,20,18,0,0
1,20,19,0.00345408,0.0647127
1,20,20,0.00692111,0.118465
1,20,21,0.00995863,0.134805
1,20,22,0.0136521,0.17235
1,20,23,0.0113524,0.139052
1,20,24,0.0116667,0.0942608
1,20,25,0.0106973,0.0782017
1,20,26,0.0131681,0.0843412
1,20,27,0.0202959,0.138963
1,20,28,0.0214573,0.111969
1,20,29,0.0149646,0.102563
1,20,30,0.0291193,0.193907
1,21,0,0,0
1,21,1,0,0
1,21,2,0,0
1,21,3,0,0
1,21,4,0,0
1,21,5,0,0
1,21,6,0,0
1,21,7,-0.00456772,0.0375035
1,21,8,0,0
1,21,9,-0.00180522,0.0192485
1,21,10,-0.00135213,0.0344128
1,21,11,-0.00161065,0.0352469
1,21,12,0,0
1,21,13,0,0
1,21,14,-0.000328133,0.0373531
1,21,15,0,0
1,21,16,2.86933e-05,0.0192917
1,21,17,0.00122765,0.0425482
1,21,18,0.00138078,0.0234188
1,21,19,0.0025493,0.0727082
1,21,20,0.00289803,0.0797698
1,21,21,0.00725337,0.103074
1,21,22,0.00602213,0.0449578
1,21,23,0.014247,0.181048
1,21,24,0.0108557,0.157582
1,21,25,0.0146492,0.152441
1,21,26,0.0165326,0.153089
1,21,27,0.0136414,0.107678
1,21,28,0.0217668,0.146899
1,21,29,0.0231356,0.171319
1,21,30,0.0371195,0.156166
1,22,0,0,0
1,22,1,0,0
1,22,2,0,0
1,22,3,0,0
1,22,4,-0.00292966,0.0340341
1,22,5,0,0
1,22,6,-0.00215342,0.0372995
1,22,7,-0.00191582,0.0344189
1,22,8,-0.00195593,0.0250051
1,22,9,-0.00169984,0.0347099
1,22,10,-0.00146136,0.0326957
1,22,11,-0.00133389,0.0243601
1,22,12,-0.00141359,0.0540757
1,22,13,-0.00106717,0.0379392
1,22,14,0,0
1,22,15,0,0
1,22,16,0.00039984,0.0277763
1,22,17,0,0
1,22,18,0.00262024,0.0669102
1,22,19,0,0
1,22,20,0.00425015,0.083879
1,22,21,0.007813,0.141466
1,22,22,0.00379159,0.0610766
1,22,23,0.00549093,0.0619941
1,22,24,0.00839825,0.150076
1,22,25,0.017535,0.20786
1,22,26,0.014841,0.162055
1,22,27,0.0153658,0.137389
1,22,28,0.0185056,0.17804
1,22,29,0.0131519,0.1068
1,22,30,0.0336726,0.2159
1,23,0,0,0
1,23,1,0,0
1,23,2,0,0
1,23,3,0,0
1,23,4,0,0
1,23,5,0,0
1,23,6,0,0
1,23,7,0,0
1,23,8,0,0
1,23,9,0,0
1,23,10,-0.00142515,0.0366962
1,23,11,0,0
1,23,12,-0.000751873,0.0352109
1,23,13,-0.00100498,0.0498079
1,23,14,-4.72267e-05,0.0236264
1,23,15,0,0
1,23,16,0,0
1,23,17,0.000560313,0.0262447
1,23,18,0.00052266,0.0229794
1,23,19,0,0
1,23,20,0.00796005,0.159805
1,23,21,0.00332587,0.0742263
1,23,22,0.00849989,0.110797
1,23,23,0.00784125,0.132907
1,23,24,0.00829214,0.11028
1,23,25,0.0111798,0.126255
1,23,26,0.018813,0.204603
1,23,27,0.0170177,0.166674
1,23,28,0.0144932,0.133575
1,23,29,0.024228,0.184327
1,23,30,0.0297855,0.204552
1,24,0,0,0
1,24,1,0,0
1,24,2,0,0
1,24,3,0,0
1,24,4,0,0
1,24,5,0,0
1,24,6,0,0
1,24,7,0,0
1,24,8,0,0
1,24,9,0,0
1,24,10,0,0
1,24,11,-0.00114768,0.0457387
1,24,12,0,0
1,24,13,0,0
1,24,14,0,0
1,24,15,0,0
1,24,16,0,0
1,24,17,0.000243573,0.0215205
1,24,18,0,0
1,24,19,0.00129624,0.0309419
1,24,20,0.00161661,0.0288879
1,24,21,0.00180043,0.0363707
1,24,22,0.00163895,0.0319695
1,24,23,0.00453936,0.0851718
1,24,24,0.00679829,0.104531
1,24,25,0.014861,0.147075
1,24,26,0.0102185,0.0988358
1,24,27,0.0156124,0.138711
1,24,28,0.00705092,0.0628776
1,24,29,0.0133581,0.0982487
1,24,30,0.0142048,0.121433
1,25,0,0,0
1,25,1,0,0
1,25,2,0,0
1,25,3,0,0
1,25,4,0,0
1,25,5,0,0
1,25,6,0,0
