time,prediction,prediction_tau,idle,transmit
0,6,3,-0.0553305,-0.530784
0,6,4,-0.0533718,-0.506003
0,6,5,-0.051327,-0.511345
0,6,6,-0.0485507,-0.499637
0,6,7,-0.0464898,-0.50159
0,6,8,-0.0443759,-0.508457
0,6,9,-0.0420509,-0.523292
0,6,10,-0.0397823,-0.50662
0,6,11,-0.0374059,-0.516227
0,6,12,-0.0355573,-0.502663
0,6,13,-0.0330426,-0.520945
0,6,14,-0.0312199,-0.506666
0,6,15,-0.0288492,-0.482749
0,6,16,-0.026011,-0.483775
0,6,17,-0.0236384,-0.530842
0,6,18,-0.0219674,-0.5125
0,6,19,-0.018244,-0.506996
0,6,20,-0.0138522,-0.498703
0,6,21,-0.013094,-0.49945
0,6,22,-0.00299417,-0.309949
0,6,23,-0.00356828,-0.380341
0,6,24,-0.00285583,-0.33785
0,6,25,-0.000658364,-0.192272
0,6,26,-0.00101763,-0.205053
0,6,27,0,0
0,6,28,0.000426834,-0.191537
0,6,29,0,0
0,6,30,0,0
0,6,31,0,0
0,6,32,0,0
0,6,33,0,0
0,6,34,0,0
0,6,35,0,0
0,6,36,0,0
0,6,37,0,0
0,6,38,0,0
0,6,39,0,0
0,6,40,0,0
0,7,0,-0.0611545,-0.501416
0,7,1,-0.0588695,-0.516635
0,7,2,-0.0570372,-0.508712
0,7,3,-0.0554725,-0.458934
0,7,4,-0.0525992,-0.466283
0,7,5,-0.0505361,-0.489144
0,7,6,-0.048901,-0.501394
0,7,7,-0.0466544,-0.484356
0,7,8,-0.0441035,-0.472864
0,7,9,-0.0418408,-0.474675
0,7,10,-0.0398176,-0.461958
0,7,11,-0.0378508,-0.442078
0,7,12,-0.0351734,-0.472609
0,7,13,-0.0333364,-0.481834
0,7,14,-0.0307719,-0.477218
0,7,15,-0.0286677,-0.466635
0,7,16,-0.0266315,-0.475278
0,7,17,-0.0245116,-0.465363
0,7,18,-0.0216624,-0.502875
0,7,19,-0.0194506,-0.455391
0,7,20,-0.0175509,-0.472546
0,7,21,-0.0149531,-0.483061
0,7,22,-0.0106062,-0.470657
0,7,23,-0.00560107,-0.385084
0,7,24,-0.00392962,-0.380743
0,7,25,0,0
0,7,26,-0.000203377,-0.184599
0,7,27,0,0
0,7,28,0,0
0,7,29,0,0
0,7,30,0,0
0,7,31,0,0
0,7,32,0,0
0,7,33,0,0
0,7,34,0,0
0,7,35,0,0
0,7,36,0,0
0,7,37,0,0
0,7,38,0,0
0,7,39,0,0
0,7,40,0,0
0,8,0,-0.0613156,-0.440095
0,8,1,-0.0593485,-0.442098
0,8,2,-0.0572786,-0.450502
0,8,3,-0.0550534,-0.473601
0,8,4,-0.0525332,-0.471294
0,8,5,-0.0507909,-0.43823
0,8,6,-0.0486227,-0.449306
0,8,7,-0.0466247,-0.449082
0,8,8,-0.0439582,-0.488733
0,8,9,-0.0419318,-0.491459
0,8,10,-0.0398133,-0.445872
0,8,11,-0.0374406,-0.445554
0,8,12,-0.0353441,-0.492792
0,8,13,-0.033438,-0.46027
0,8,14,-0.0310524,-0.476554
0,8,15,-0.0287096,-0.460255
0,8,16,-0.0266431,-0.491989
0,8,17,-0.0241175,-0.442919
0,8,18,-0.0220609,-0.459603
0,8,19,-0.0198083,-0.421544
0,8,20,-0.0173315,-0.431658
0,8,21,-0.0155481,-0.45818
0,8,22,-0.0131518,-0.468139
0,8,23,-0.0105852,-0.468249
0,8,24,-0.00747762,-0.427758
0,8,25,-0.0034794,-0.427628
0,8,26,-0.00193432,-0.426257
0,8,27,-0.000102515,-0.400446
0,8,28,0,0
0,8,29,0,0
0,8,30,0,0
0,8,31,0,0
0,8,32,0,0
0,8,33,0,0
0,8,34,0,0
0,8,35,0,0
0,8,36,0,0
0,8,37,0,0
0,8,38,0,0
0,8,39,0,0
0,8,40,0,0
0,9,0,-0.0470944,-0.406506
0,9,1,-0.0568376,-0.4039
0,9,2,-0.0553322,-0.435885
0,9,3,-0.0543205,-0.387339
0,9,4,-0.0523649,-0.434796
0,9,5,-0.0500753,-0.438919
0,9,6,-0.0479042,-0.431531
0,9,7,-0.0457741,-0.436029
0,9,8,-0.0445016,-0.477407
0,9,9,-0.0411074,-0.417391
0,9,10,-0.0394021,-0.429475
0,9,11,-0.0377061,-0.450192
0,9,12,-0.0347368,-0.454785
0,9,13,-0.0326344,-0.43343
0,9,14,-0.0307631,-0.442677
0,9,15,-0.0276707,-0.445144
0,9,16,-0.0259252,-0.432951
0,9,17,-0.0238283,-0.441953
0,9,18,-0.0217139,-0.427086
0,9,19,-0.0194752,-0.413761
0,9,20,-0.0166396,-0.417341
0,9,21,-0.0143373,-0.399315
0,9,22,-0.0124065,-0.434696
0,9,23,-0.0100183,-0.395064
0,9,24,-0.00756778,-0.38925
0,9,25,-0.00447599,-0.40142
0,9,26,-0.00201161,-0.327127
0,9,27,-0.000106588,-0.353096
0,9,28,0.00126928,-0.174942
0,9,29,0,0
0,9,30,0.0013028,-0.124553
0,9,31,0,0
0,9,32,0,0
0,9,33,0,0
0,9,34,0,0
0,9,35,0,0
0,9,36,0,0
0,9,37,0,0
0,9,38,0,0
0,9,39,0,0
0,9,40,0,0
0,10,0,-0.0470257,-0.378598
0,10,1,-0.0251646,-0.250373
0,10,2,-0.0482239,-0.320258
0,10,3,-0.0503935,-0.399323
0,10,4,-0.0513707,-0.380708
0,10,5,-0.0494343,-0.373086
0,10,6,-0.0466121,-0.423348
0,10,7,-0.0447076,-0.413656
0,10,8,-0.0418566,-0.366947
0,10,9,-0.0399635,-0.359666
0,10,10,-0.0371593,-0.375542
0,10,11,-0.0356977,-0.392169
0,10,12,-0.0328077,-0.390725
0,10,13,-0.0310519,-0.38699
0,10,14,-0.028141,-0.346345
0,10,15,-0.0261085,-0.405495
0,10,16,-0.0241078,-0.375659
0,10,17,-0.0218453,-0.373382
0,10,18,-0.019352,-0.393504
0,10,19,-0.0170083,-0.40542
0,10,20,-0.0148031,-0.382603
0,10,21,-0.0126858,-0.366542
0,10,22,-0.0105727,-0.439822
0,10,23,-0.00812083,-0.399145
0,10,24,-0.00394767,-0.362143
0,10,25,-0.00283338,-0.410207
0,10,26,-0.00135152,-0.32355
0,10,27,0.000417482,-0.228135
0,10,28,0.00114392,-0.262141
0,10,29,0.00146789,-0.241379
0,10,30,0,0
0,10,31,0,0
0,10,32,0,0
0,10,33,0,0
0,10,34,0,0
0,10,35,0,0
0,10,36,0,0
0,10,37,0,0
0,10,38,0,0
0,10,39,0,0
0,10,40,0,0
0,11,0,-0.0320282,-0.313515
0,11,1,-0.0252947,-0.264208
0,11,2,-0.0341059,-0.275047
0,11,3,-0.052346,-0.359114
0,11,4,-0.0514611,-0.337143
0,11,5,-0.0486899,-0.406346
0,11,6,-0.0461832,-0.348929
0,11,7,-0.043988,-0.339338
0,11,8,-0.0419746,-0.380475
0,11,9,-0.0395879,-0.3558
0,11,10,-0.0371229,-0.376724
0,11,11,-0.0348933,-0.365851
0,11,12,-0.0321833,-0.374739
0,11,13,-0.0302027,-0.334858
0,11,14,-0.0275897,-0.379774
0,11,15,-0.025888,-0.366269
0,11,16,-0.0234853,-0.325368
0,11,17,-0.0212752,-0.355266
0,11,18,-0.0190305,-0.349496
0,11,19,-0.0169114,-0.411187
0,11,20,-0.0146059,-0.38122
0,11,21,-0.0123891,-0.370773
0,11,22,-0.0104333,-0.356214
0,11,23,-0.00830021,-0.339984
0,11,24,-0.00574031,-0.377092
0,11,25,-0.00313974,-0.334975
0,11,26,-0.00110614,-0.392537
0,11,27,0.000374106,-0.319678
0,11,28,0.00233602,-0.342797
0,11,29,0.00247088,-0.243497
0,11,30,0.0013461,-0.109413
0,11,31,0,0
0,11,32,0.0019295,-0.164131
0,11,33,0.00246558,-0.196125
0,11,34,0,0
0,11,35,0,0
0,11,36,0,0
0,11,37,0,0
0,11,38,0,0
0,11,39,0,0
0,11,40,0,0
0,12,0,-0.0182584,-0.195494
0,12,1,-0.0252858,-0.243828
0,12,2,-0.0295134,-0.263174
0,12,3,-0.043262,-0.345064
0,12,4,-0.0495915,-0.302506
0,12,5,-0.0479805,-0.377625
0,12,6,-0.0463301,-0.377015
0,12,7,-0.0445085,-0.357177
0,12,8,-0.0415079,-0.318992
0,12,9,-0.0401104,-0.339101
0,12,10,-0.0376715,-0.381287
0,12,11,-0.0347618,-0.353123
0,12,12,-0.032466,-0.329603
0,12,13,-0.0304059,-0.333736
0,12,14,-0.0279494,-0.388024
0,12,15,-0.026174,-0.321457
0,12,16,-0.0237515,-0.306754
0,12,17,-0.0215082,-0.341865
0,12,18,-0.0196295,-0.349867
0,12,19,-0.0169455,-0.361015
0,12,20,-0.0144777,-0.29862
0,12,21,-0.0124027,-0.322767
0,12,22,-0.0101565,-0.330199
0,12,23,-0.00802304,-0.374445
0,12,24,-0.00559083,-0.346519
0,12,25,-0.00356332,-0.347409
0,12,26,-0.00152127,-0.331737
0,12,27,0.000502214,-0.292493
0,12,28,0.00273715,-0.355182
0,12,29,0.00482066,-0.320688
0,12,30,0.00495442,-0.331312
0,12,31,0.00293311,-0.180457
0,12,32,0.00500195,-0.292061
0,12,33,0.00258716,-0.138814
0,12,34,0.0026548,-0.12613
0,12,35,0,0
0,12,36,0.00365501,-0.0978146
0,12,37,0,0
0,12,38,0,0
0,12,39,0,0
0,12,40,0,0
0,13,0,-0.0186488,-0.176936
0,13,1,0,0
0,13,2,-0.0295208,-0.212705
0,13,3,-0.0232019,-0.195549
0,13,4,-0.0489626,-0.365198
0,13,5,-0.0459749,-0.356893
0,13,6,-0.0463612,-0.283505
0,13,7,-0.0442756,-0.296398
0,13,8,-0.0415423,-0.301083
0,13,9,-0.0399786,-0.317073
0,13,10,-0.0371838,-0.299171
0,13,11,-0.0352334,-0.321832
0,13,12,-0.0326588,-0.339641
0,13,13,-0.0306882,-0.317397
0,13,14,-0.0283541,-0.321296
0,13,15,-0.0257841,-0.306103
0,13,16,-0.0237897,-0.289043
0,13,17,-0.0205603,-0.297872
0,13,18,-0.0185718,-0.339079
0,13,19,-0.0171722,-0.303101
0,13,20,-0.0145314,-0.309519
0,13,21,-0.0127359,-0.326508
0,13,22,-0.0107793,-0.321452
0,13,23,-0.00786334,-0.330518
0,13,24,-0.00597472,-0.334574
0,13,25,-0.0033677,-0.32045
0,13,26,-0.001655,-0.318013
0,13,27,0.000480124,-0.334268
0,13,28,0.00279549,-0.313189
0,13,29,0.00430191,-0.338627
0,13,30,0.00577922,-0.368655
0,13,31,0.00435236,-0.192574
0,13,32,0.00497325,-0.281718
0,13,33,0.00239873,-0.115425
0,13,34,0,0
0,13,35,0,0
0,13,36,0,0
0,13,37,0,0
0,13,38,0,0
0,13,39,0,0
0,13,40,0,0
0,14,0,-0.00980397,-0.125235
0,14,1,-0.00990085,-0.107518
0,14,2,-0.0234009,-0.199764
0,14,3,0,0
0,14,4,-0.0317868,-0.227818
0,14,5,-0.0410546,-0.335366
0,14,6,-0.039652,-0.329588
0,14,7,-0.0433518,-0.330628
0,14,8,-0.041339,-0.302024
0,14,9,-0.0388265,-0.29896
0,14,10,-0.0360506,-0.298911
0,14,11,-0.0346783,-0.291452
0,14,12,-0.0326621,-0.328126
0,14,13,-0.0300057,-0.258928
0,14,14,-0.0280482,-0.321189
0,14,15,-0.0254804,-0.280651
0,14,16,-0.0230147,-0.312285
0,14,17,-0.0207729,-0.303673
0,14,18,-0.0185396,-0.280247
0,14,19,-0.0165378,-0.25973
0,14,20,-0.014288,-0.236927
0,14,21,-0.0125918,-0.300328
0,14,22,-0.00980461,-0.333931
0,14,23,-0.00790457,-0.299728
0,14,24,-0.00559218,-0.304399
0,14,25,-0.00331785,-0.319334
0,14,26,-0.00147359,-0.279144
0,14,27,0.000961729,-0.337806
0,14,28,0.0018019,-0.292905
0,14,29,0.00502106,-0.295889
0,14,30,0.00387171,-0.23328
0,14,31,0.00313073,-0.219586
0,14,32,0.00189953,-0.0955881
0,14,33,0.00427126,-0.148119
0,14,34,0,0
0,14,35,0,0
0,14,36,0,0
0,14,37,0,0
0,14,38,0,0
0,14,39,0,0
0,14,40,0,0
0,15,0,0,0
0,15,1,-0.0100427,-0.101978
0,15,2,0,0
0,15,3,0,0
0,15,4,-0.0157665,-0.220459
0,15,5,-0.0290653,-0.252218
0,15,6,-0.0195394,-0.16166
0,15,7,-0.0291052,-0.221396
0,15,8,-0.0381886,-0.270461
0,15,9,-0.0359741,-0.333315
0,15,10,-0.0356094,-0.274435
0,15,11,-0.0332691,-0.283608
0,15,12,-0.0315219,-0.273617
0,15,13,-0.0287401,-0.261913
0,15,14,-0.0264442,-0.258835
0,15,15,-0.0246448,-0.246887
0,15,16,-0.0222129,-0.273135
0,15,17,-0.0200672,-0.267604
0,15,18,-0.0185235,-0.234299
0,15,19,-0.0155257,-0.260616
0,15,20,-0.0131494,-0.25155
0,15,21,-0.0115095,-0.261275
0,15,22,-0.00882114,-0.290839
0,15,23,-0.00730316,-0.278924
0,15,24,-0.00526406,-0.29639
0,15,25,-0.00236597,-0.294054
0,15,26,-0.00134329,-0.220508
0,15,27,0.00123537,-0.295078
0,15,28,0.00264913,-0.25883
0,15,29,0.00272528,-0.134923
0,15,30,0.00513913,-0.261424
0,15,31,0.00183303,-0.0871681
0,15,32,0.002379,-0.0906271
0,15,33,0,0
0,15,34,0.00295983,-0.144131
0,15,35,0,0
0,15,36,0,0
0,15,37,0,0
0,15,38,0,0
0,15,39,0,0
0,15,40,0,0
0,16,0,0,0
0,16,1,0,0
0,16,2,-0.0166793,-0.0973051
0,16,3,-0.00871104,-0.112834
0,16,4,-0.00894896,-0.133906
0,16,5,-0.0205754,-0.218922
0,16,6,-0.0194269,-0.169996
0,16,7,-0.0322238,-0.291311
0,16,8,-0.0293295,-0.300698
0,16,9,-0.029031,-0.227857
0,16,10,-0.0339682,-0.212971
0,16,11,-0.0324565,-0.224547
0,16,12,-0.0301941,-0.252932
0,16,13,-0.0286906,-0.257171
0,16,14,-0.025959,-0.253993
0,16,15,-0.0238594,-0.2155
0,16,16,-0.0215537,-0.216911
0,16,17,-0.0196093,-0.229171
0,16,18,-0.0170492,-0.227067
0,16,19,-0.014968,-0.256255
0,16,20,-0.0129949,-0.270494
0,16,21,-0.0106059,-0.204999
0,16,22,-0.00844172,-0.188655
0,16,23,-0.00677764,-0.253815
0,16,24,-0.00329395,-0.275053
0,16,25,-0.00229342,-0.218104
0,16,26,-0.000528869,-0.260772
0,16,27,0.00213592,-0.208874
0,16,28,0.00113571,-0.198656
0,16,29,0.000652723,-0.113761
0,16,30,0,0
0,16,31,0.00187049,-0.0944446
0,16,32,0,0
0,16,33,0,0
0,16,34,0,0
0,16,35,0,0
0,16,36,0,0
0,16,37,0,0
0,16,38,0,0
0,16,39,0,0
0,16,40,0,0
0,17,0,0,0
0,17,1,0,0
0,17,2,-0.00898953,-0.0927697
0,17,3,0,0
0,17,4,0,0
0,17,5,0,0
0,17,6,-0.0138024,-0.186483
0,17,7,-0.0282601,-0.241119
0,17,8,-0.0295621,-0.205737
0,17,9,-0.0346049,-0.257359
0,17,10,-0.0313312,-0.24202
0,17,11,-0.0296474,-0.214323
0,17,12,-0.0299773,-0.194848
0,17,13,-0.0284918,-0.202887
0,17,14,-0.0258971,-0.216839
0,17,15,-0.023959,-0.207098
0,17,16,-0.0217502,-0.230834
0,17,17,-0.0197723,-0.239242
0,17,18,-0.0173151,-0.197541
0,17,19,-0.015308,-0.282749
0,17,20,-0.0127468,-0.168742
0,17,21,-0.0104682,-0.207022
0,17,22,-0.00859999,-0.212648
0,17,23,-0.00560337,-0.241001
0,17,24,-0.00383649,-0.246092
0,17,25,-0.00161092,-0.229119
0,17,26,0.000184666,-0.197191
0,17,27,0.0024695,-0.22462
0,17,28,0.0025834,-0.140123
0,17,29,0.0010436,-0.0834356
0,17,30,0.00162556,-0.0563586
0,17,31,0,0
0,17,32,0,0
0,17,33,0,0
0,17,34,0,0
0,17,35,0,0
0,17,36,0,0
0,17,37,0,0
0,17,38,0,0
0,17,39,0,0
0,17,40,0,0
0,18,0,0,0
0,18,1,0,0
0,18,2,0,0
0,18,3,0,0
0,18,4,0,0
0,18,5,0,0
0,18,6,-0.0140473,-0.114374
0,18,7,-0.0220891,-0.189706
0,18,8,-0.0170212,-0.106554
0,18,9,-0.0254608,-0.159634
0,18,10,-0.0329898,-0.216817
0,18,11,-0.0265319,-0.235516
0,18,12,-0.0282102,-0.213992
0,18,13,-0.0281413,-0.195022
0,18,14,-0.0257792,-0.216743
0,18,15,-0.0238681,-0.216563
0,18,16,-0.0216667,-0.169539
0,18,17,-0.0194078,-0.189934
0,18,18,-0.0173238,-0.205
0,18,19,-0.0150584,-0.194738
0,18,20,-0.0128065,-0.262956
0,18,21,-0.0105653,-0.207126
0,18,22,-0.00818523,-0.234206
0,18,23,-0.00595558,-0.205253
0,18,24,-0.00408117,-0.183091
0,18,25,-0.00161887,-0.23623
0,18,26,0.000211152,-0.194255
0,18,27,0.00191841,-0.0833172
0,18,28,0.00177627,-0.213638
0,18,29,0.00117518,-0.0800455
0,18,30,0.00247543,-0.126857
0,18,31,0,0
0,18,32,0,0
0,18,33,0,0
0,18,34,0,0
0,18,35,0,0
0,18,36,0,0
0,18,37,0,0
0,18,38,0,0
0,18,39,0,0
0,18,40,0,0
0,19,0,0,0
0,19,1,0,0
0,19,2,0,0
0,19,3,0,0
0,19,4,0,0
0,19,5,-0.00819732,-0.100451
0,19,6,-0.00780949,-0.0927674
0,19,7,0,0
0,19,8,-0.0123138,-0.000542737
0,19,9,-0.0161658,-0.131945
0,19,10,-0.0211891,-0.141178
0,19,11,-0.0140926,-0.209205
0,19,12,-0.0296083,-0.162771
0,19,13,-0.0280127,-0.191259
0,19,14,-0.02612,-0.196057
0,19,15,-0.0237109,-0.162481
0,19,16,-0.0213853,-0.19875
0,19,17,-0.0194994,-0.163703
0,19,18,-0.017101,-0.208871
0,19,19,-0.0148522,-0.198554
0,19,20,-0.0128082,-0.159776
0,19,21,-0.010571,-0.195318
0,19,22,-0.0083031,-0.204915
0,19,23,-0.00662656,-0.177199
0,19,24,-0.00407317,-0.185032
0,19,25,-0.00194486,-0.130642
0,19,26,0.000189378,-0.168656
0,19,27,0.00181177,-0.164714
0,19,28,0.0023521,-0.140598
0,19,29,0.00124681,-0.0285813
0,19,30,0,0
0,19,31,0,0
0,19,32,0.00567786,-0.130659
0,19,33,0.00246716,-0.0442288
0,19,34,0,0
0,19,35,0.0033726,-0.0817383
0,19,36,0,0
0,19,37,0,0
0,19,38,0,0
0,19,39,0,0
0,19,40,0,0
0,20,0,0,0
0,20,1,0,0
0,20,2,0,0
0,20,3,-0.00846481,-0.069214
0,20,4,0,0
0,20,5,0,0
0,20,6,-0.0073814,-0.069063
0,20,7,-0.00698541,-0.0578286
0,20,8,-0.0126591,-0.0892201
0,20,9,-0.00650426,-0.0159135
0,20,10,-0.021924,-0.207008
0,20,11,-0.0275415,-0.172041
0,20,12,-0.0260012,-0.135916
0,20,13,-0.0223576,-0.13809
0,20,14,-0.025456,-0.161842
0,20,15,-0.020414,-0.0812039
0,20,16,-0.0205452,-0.182275
0,20,17,-0.0189115,-0.141878
0,20,18,-0.0175372,-0.152538
0,20,19,-0.0149647,-0.100265
0,20,20,-0.0127736,-0.179026
0,20,21,-0.0102218,-0.177671
0,20,22,-0.00827812,-0.18543
0,20,23,-0.00568136,-0.13734
0,20,24,-0.00341193,-0.118592
0,20,25,-0.0014953,-0.146286
0,20,26,0.000573732,-0.199374
0,20,27,0.00267839,-0.182377
0,20,28,0.00157717,-0.102846
0,20,29,0.00371138,-0.050823
0,20,30,0,0
0,20,31,0.00368708,-0.0669917
0,20,32,0,0
0,20,33,0,0
0,20,34,0,0
0,20,35,0,0
0,20,36,0,0
0,20,37,0,0
0,20,38,0,0
0,20,39,0,0
0,20,40,0,0
0,21,0,0,0
0,21,1,0,0
0,21,2,0,0
0,21,3,0,0
0,21,4,0,0
0,21,5,0,0
0,21,6,0,0
0,21,7,0,0
0,21,8,-0.012673,-0.0649859
0,21,9,-0.012005,-0.0743424
0,21,10,-0.0150627,-0.0746495
0,21,11,-0.0177149,-0.105477
0,21,12,-0.016159,-0.0620419
0,21,13,-0.0193042,-0.0829943
0,21,14,-0.0223959,-0.109079
0,21,15,-0.0199321,-0.0950303
0,21,16,-0.0189769,-0.0632221
0,21,17,-0.0191792,-0.124067
0,21,18,-0.017213,-0.0928244
0,21,19,-0.015023,-0.0827138
0,21,20,-0.0125816,-0.121416
0,21,21,-0.0107279,-0.124611
0,21,22,-0.00845978,-0.103989
0,21,23,-0.00558984,-0.0994831
0,21,24,-0.00372826,-0.0916207
0,21,25,-0.00170178,-0.118161
0,21,26,0.000150653,-0.11324
